Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
GF_TL_LOAN_DATA,S_INDEX,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,S_PAYEETYPE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,PAYEETYPEOTHERDESC,nvarchar(255),NULL,,,,,
GF_TL_LOAN_DATA,CLNUM_COUNTER,int,NULL,,,,,
GF_TL_LOAN_DATA,LEAD_COUNTER,int,NULL,,,,,
GF_TL_LOAN_DATA,INITIAL_DRAW_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,HLD_LEND_FEE,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,ODD_DAYS_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,FULLY_AMORT_PYMT,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,DMI_OWN_RIGHTS,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,DMI_BILLING_MODE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,S_AUSUWTYPE,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,MSP_INVESTOR_ID,nvarchar(4),NULL,,,,,
GF_TL_LOAN_DATA,MSP_INVESTOR_ID_OVERRIDE,nvarchar(4),NULL,,,,,
GF_TL_LOAN_DATA,MSP_INVESTOR_CATEGORY,nvarchar(4),NULL,,,,,
GF_TL_LOAN_DATA,MSP_INVESTOR_CATEGORY_OVERRIDE,nvarchar(4),NULL,,,,,
GF_TL_LOAN_DATA,FIRST_DISB_REC_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_LOAN_DATA,S_INTPRD_COMM_MET,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,EXCLUDE_FROM_QRM,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,READY_REDISCLSR,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,S_WELCOME_CALL,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,LOAN_AMOUNT_TOLER,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,MAX_APPR_RATE,"numeric(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,S_AUS_RESULT,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,P_ADMINOVR,"numeric(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,P_CB_ADMINOVR,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,P_COMPOVR,"numeric(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,P_CB_COMPOVR,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,REFI_PAYOFF_AMOUNT,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,HARP_MI_REQUIRED,nchar(1),NULL,,,,,
GF_TL_LOAN_DATA,NET_NEW_DOLLARS,"decimal(16,6)",NULL,,,,,
GF_TL_LOAN_DATA,S_INIT_DISC_DELIVERY_MTHD,nvarchar(8),NULL,,,,,
GF_TL_LOAN_DATA,CONFIDENCE_SCR_HLMAI,"decimal(8,2)",NULL,,,,,
GF_TL_LOAN_CONTACTS2,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TL_LOAN_CONTACTS2,CID_ACCOUNT_REP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_APPRAISAL,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_AREA_SALES_MANAGER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ASSIGNEE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ASSIGNEE_CONTACT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ASSIGNOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ASSIGNOR_CONTACT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ATTESTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_AUDITOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_AUTHORIZED_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_BENEFICIARY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_BUILDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_BUYERS_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_BUYERS_ATTORNEY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_BUYERS_REALTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_COMMITMNT_AUTH_CORR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CONTRACTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CORRESPONDENT_ACCT_REP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_DEPOSITORY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ESCROW,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_ESCROW_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FEE_INSPECTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FIN_INSTITUTION,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FLOOD_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HAZARD_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HOME_BUYERS_WARRANTY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_INSURER_GUARANTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_INS_CERT_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_INS_CERT_PROVIDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_INVESTOR_CONTACT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_MARKETING_COORD,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_NOTARY_PUBLIC,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_OFFICER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_PLAN_REVIEWER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_RECORDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REG_VICE_PRESIDENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_RENT_LOSS_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_RENT_LOSS_INSURER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SECRETARY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SELLERS_ATTORNEY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SELLING_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SELLING_REALTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SERVICING_AGENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SHIPPER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SPONSOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SURVEYING_COMPANY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SURVEYOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TAX_CERTIFICATE_PROV,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TAX_COLLECTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_THIRD_PARTY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_VA_OFFICE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_VERIFICATION_OFFICER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_VICE_PRESIDENT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_WAREHOUSE_LENDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_WARRANTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_WHLSALE_MARKTNG_COOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_WITNESS,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TRUSTEE2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_WHOLESALE_LENDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CONTRACT_UNDERWRITER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CONDO,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FINAL_INVESTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_UNDERWRITER2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_UNDERWRITER3,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_COMMUNITY_LAND_TRUST,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_RTRN_CLOS_PKG,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_RTRN_REC_DOCS,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HB_COUNSELING_ORG2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HB_COUNSELING_AGT2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SEC_FINCNG_PVDR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SEC_FINCNG_REP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FUNDING_SOURCE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TAX_SRV_PROCESSOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HB_COUNSELING_ORG1,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HB_COUNSELING_AGT1,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_MAINT_ORG,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_COMM_LAND_TR_REP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_LOSS_PAYEE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HUD_OFFICE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FINAL_INV_CONTACT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_203KCONSULTANT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FHAVAAPPRUW,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_LISTING_REALTOR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERRALTYPE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERRALCHANNEL,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERRALSOURCE,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERRALRELATIONSHIP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERALTYPE2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERALCHANNEL2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERALSOURCE2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_REFERALRELATIONSHIP2,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CLSNG_PROTCTN_INS_CO,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SALESMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_PROCMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_PROCASST,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_UWMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SUSPANALYST,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TEAM,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CUSTRELATIONS,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SUBLENDER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SUBLENDERREP,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CLSPRTCTNLTRCO,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_SALESASSISTANT,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_COMMUNITY,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_TRAILINGDOCS,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_LOAN_REVIEWER,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_CLOSMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_FNDMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_OPSMGR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_UWALST,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_HMDRWR,int,NULL,,,,,
GF_TL_LOAN_CONTACTS2,CID_DISBCOMP,int,NULL,,,,,
GF_TL_HOUSING_PROPSD,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TL_HOUSING_PROPSD,GROUND_RENT_AMT,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,GROUND_RENT_OVRD,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HAZARD_INS_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HAZARD_INS_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HOA_DUES_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HOA_DUES_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,LEASEHOLD_PMT_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,LEASEHOLD_PMT_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MAINT_MISC_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MAINT_MISC_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MI_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MI_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MTG_PITI_AMT,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MTG_PITI_OVRD,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MTG_PRIN_INT_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,MTG_PRIN_INT_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,OTHER_MTG_PITI_AMT,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,OTHER_MTG_PITI_OVRD,"decimal(16,6)",NULL,,,,,
GF_TL_HOUSING_PROPSD,OTHER_MTG_PRIN_INT_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,OTHER_MTG_PRIN_INT_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,REAL_ESTATE_TAX_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,REAL_ESTATE_TAX_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,UTILITIES_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,UTILITIES_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,OTHER_EXP_ALL,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,TOTAL_PROPOSED,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,ASSESSMENT_AMT,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,ASSESSMENT_OVRD,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,FLOOD_INS_AMT,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,FLOOD_INS_OVRD,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,WATER_PURI_AMT,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,WATER_PURI_OVRD,"numeric(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,SUPPLE_INS_AMT_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,SUPPLE_INS_AMT,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HOMEOWN_INS_AMT_OVRD,"decimal(18,3)",NULL,,,,,
GF_TL_HOUSING_PROPSD,HOMEOWN_INS_AMT,"decimal(18,3)",NULL,,,,,
WG_ASSET_MARINE_ENG,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_ASSET_MARINE_ENG,ASSETID,int,NOT NULL,Yes,,,,
WG_ASSET_MARINE_ENG,ROWCOUNTER,int,NOT NULL,Yes,,,,
WG_ASSET_MARINE_ENG,NEW_YN,nchar(1),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_ID,nvarchar(64),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_YEAR,nvarchar(4),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_MAKE,nvarchar(20),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_MODEL,nvarchar(20),NULL,,,,,
WG_ASSET_MARINE_ENG,HORSEPOWER,int,NULL,,,,,
WG_ASSET_MARINE_ENG,CYLINDERS,int,NULL,,,,,
WG_ASSET_MARINE_ENG,POWER_TILT_YN,nchar(1),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_MARINE_ENG,HOURS,int,NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_TITLE_NUM,nvarchar(64),NULL,,,,,
WG_ASSET_MARINE_ENG,ENGINE_MODEL_NUM,nvarchar(64),NULL,,,,,
WG_ASSET_MARINE_ENG,S_ENGINE_MFG,nvarchar(8),NULL,,,,,
WG_ASSET_MARINE_ENG,S_MULTIENGINETYPE,nvarchar(8),NULL,,,,,
WG_AUTO_DEBIT,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_AUTO_DEBIT,AD_FLAG,nchar(1),NULL,,,,,
WG_AUTO_DEBIT,S_AD_ACCT_TYPE,nvarchar(8),NULL,,,,,
WG_AUTO_DEBIT,AD_INST_NAME,nvarchar(40),NULL,,,,,
WG_AUTO_DEBIT,AD_ACCT_NUMB,nvarchar(30),NULL,,Yes,,,
WG_AUTO_DEBIT,AD_RT_NUMB,nvarchar(35),NULL,,,,,
WG_AUTO_DEBIT,AD_DAYOFAD,"decimal(16,6)",NULL,,,,,
WG_AUTO_DEBIT,AD_ADDL_PRINC,"decimal(18,3)",NULL,,,,,
WG_AUTO_DEBIT,AD_ACCT_TYP_OTH,nvarchar(80),NULL,,,,,
WG_ASSET_VHCL_VALUATION,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_ASSET_VHCL_VALUATION,ASSETID,int,NOT NULL,Yes,,,,
WG_ASSET_VHCL_VALUATION,VALUATION_CNTR,int,NOT NULL,Yes,,,,
WG_ASSET_VHCL_VALUATION,S_VALUATION_SOURCE,nvarchar(8),NULL,,,,,
WG_ASSET_VHCL_VALUATION,VALUATION_RESPONSE_ID,int,NULL,,,,,
WG_ASSET_VHCL_VALUATION,ACTIVE_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_VALUATION,ELECTRONIC_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_VALUATION,MILEAGE_ADJ,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,DEALER_OPTS_ADJ,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,MANUFACTURER_OPTS_ADJ,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,BOOK_EDITION,nvarchar(20),NULL,,,,,
WG_ASSET_VHCL_VALUATION,REGION,nvarchar(20),NULL,,,,,
WG_ASSET_VHCL_VALUATION,S_CLEAN_LEVEL,nvarchar(8),NULL,,,,,
WG_ASSET_VHCL_VALUATION,S_USE_FOR_LOAN_VAL,nvarchar(8),NULL,,,,,
WG_ASSET_VHCL_VALUATION,COLL_TRADE_BAM_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,COLL_LOAN_BAM_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,COLL_RETAIL_BAM_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,TOTAL_ADJUSTED_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,MILEAGE_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_VALUATION,ADJUSTED_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,OPTIONS_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,ENGINE_PRICING,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_VALUATION,PRIMARYVALUATION_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_RV,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_ASSET_VHCL_RV,ASSETID,int,NOT NULL,Yes,,,,
WG_ASSET_VHCL_RV,S_RV_TYPE,nvarchar(8),NULL,,,,,
WG_ASSET_VHCL_RV,MILEAGE,int,NULL,,,,,
WG_ASSET_VHCL_RV,NBR_AXLES,int,NULL,,,,,
WG_ASSET_VHCL_RV,NBR_SLIDES,int,NULL,,,,,
WG_ASSET_VHCL_RV,RV_LENGTH,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_RV,SELF_CONTAINED_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_OPTIONS,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
WG_ASSET_VHCL_OPTIONS,ASSETID,int,NOT NULL,Yes,,,,
WG_ASSET_VHCL_OPTIONS,ROWCOUNTER,int,NOT NULL,Yes,,,,
WG_ASSET_VHCL_OPTIONS,S_OPTION_TYPE,nvarchar(8),NULL,,,,,
WG_ASSET_VHCL_OPTIONS,VHCL_OPTION_VALUE,"numeric(16,6)",NULL,,,,,
WG_ASSET_VHCL_OPTIONS,SELECTED_YN,nchar(1),NULL,,,,,
WG_ASSET_VHCL_OPTIONS,VHCL_OPTION,nvarchar(50),NULL,,,,,
WG_ASSET_VHCL_OPTIONS,VALUATION_CNTR,int,NOT NULL,Yes,,,,
GF_TLB_TU_RES_CRED_SUM,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLB_TU_RES_CRED_SUM,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLB_TU_RES_CRED_SUM,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLB_TU_RES_CRED_SUM,RESPONSEID,int,NOT NULL,Yes,,,,
GF_TLB_TU_RES_CRED_SUM,CREDITRESPONSEID,int,NOT NULL,Yes,,,,
GF_TLB_TU_RES_CRED_SUM,REPORTING_PERIOD,nchar(1),NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,PUB_REC_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,COLLECTIONS_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,NEG_TRADE_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,HIST_NEG_TRADE_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,HIST_OCC_NEG_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,TRADE_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,REV_CHKCRED_TRD_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,INSTALL_TRD_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,MORT_TRD_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,OPEN_TRADE_NUM,smallint,NULL,,,,,
GF_TLB_TU_RES_CRED_SUM,INQUIRY_NUM,smallint,NULL,,,,,
GF_TLB_MAILING,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLB_MAILING,BNUM,smallint,NOT NULL,Yes,,,,
GF_TLB_MAILING,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLB_MAILING,MAILADDR1,nvarchar(100),NULL,,,,,
GF_TLB_MAILING,MAILADDR2,nvarchar(100),NULL,,,,,
GF_TLB_MAILING,MAILCITY,nvarchar(25),NULL,,,,,
GF_TLB_MAILING,MAILSTATE,nchar(2),NULL,,,,,
GF_TLB_MAILING,MAILCNTY,nvarchar(35),NULL,,,,,
GF_TLB_MAILING,MAILZIP,nvarchar(10),NULL,,,,,
GF_TLB_MAILING,MAILCOUNTRY,nvarchar(35),NULL,,,,,
GF_TLB_MAILING,MAIL_FADDR_INDICATOR,nchar(1),NULL,,,,,
GF_TLB_MAILING,S_MAIL_UNIT_TYPE,nvarchar(8),NULL,,,,,
GF_TLB_MAILING,MAIL_UNIT_NUM,nvarchar(12),NULL,,,,,
GF_TLB_MAILING,MAIL_COUNTRY_CODE,nvarchar(3),NULL,,,,,
GF_TLB_MAILING,BOR_MAIL_STATE_FOREIN,nvarchar(35),NULL,,,,,
GF_TLB_MAILING,MAIL_POST_CODE_FOREIN,nvarchar(12),NULL,,,,,
GF_TLRR_FUNDDISB,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLRR_FUNDDISB,DISB_DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLRR_FUNDDISB,DISB_SERNO,int,NOT NULL,Yes,,,,
GF_TLRR_FUNDDISB,ORIG_CNTR,int,NOT NULL,Yes,,,,
GF_TLRR_FUNDDISB,ORIG_DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLRR_FUNDDISB,VOIDED_YN,nchar(1),NULL,,,,,
GF_TLRR_FUNDDISB,PCT_OF_FUNDITEM,"decimal(16,6)",NULL,,,,,
GF_TLR_DISCL_DATA,LNUM,nchar(20),NOT NULL,Yes,,,Yes,
GF_TLR_DISCL_DATA,ROWSERIALNO,int,NOT NULL,Yes,,,,
GF_TLR_DISCL_DATA,DBID,nchar(5),NOT NULL,Yes,,,,
GF_TLR_DISCL_DATA,APR,"decimal(16,6)",NULL,,,,,
GF_TLR_DISCL_DATA,FINANCE_CHARGE_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,FINANCED_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,TOTAL_PAYMENT_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,YSP_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_LOAN_AMOUNT,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_CLOSING_COSTS,"decimal(18,3)",NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_REVIEW_TILA,nvarchar(20),NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_LOAN_TYPE,nvarchar(20),NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_PROGRAM,nvarchar(20),NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_PAYMENT_STREAM,nvarchar(20),NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_MI_PLAN,nvarchar(20),NULL,,,,,
GF_TLR_DISCL_DATA,DISCL_OCCUPANCY,nvarchar(20),NULL,,,,,
