Entity Name,Table Name,Entity/Table Definition,Attribute Name,Column Name,Column Index,Attribute/Column Definition,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
work_effort,work_effort,,work_effort_id,work_effort_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
work_effort,work_effort,,universal_id,universal_id,1,,text,NULL,,,,,
work_effort,work_effort,,source_reference_id,source_reference_id,2,,varchar(63),NULL,,,,,
work_effort,work_effort,,parent_work_effort_id,parent_work_effort_id,3,,varchar(40),NULL,,,,,
work_effort,work_effort,,root_work_effort_id,root_work_effort_id,4,,varchar(40),NULL,,,,,
work_effort,work_effort,,work_effort_type_enum_id,work_effort_type_enum_id,5,,varchar(40),NULL,,,,,
work_effort,work_effort,,purpose_enum_id,purpose_enum_id,6,,varchar(40),NULL,,,,,
work_effort,work_effort,,visibility_enum_id,visibility_enum_id,7,,varchar(40),NULL,,,,,
work_effort,work_effort,,resolution_enum_id,resolution_enum_id,8,,varchar(40),NULL,,,,,
work_effort,work_effort,,work_type_enum_id,work_type_enum_id,9,,varchar(40),NULL,,,,,
work_effort,work_effort,,owner_party_id,owner_party_id,10,,varchar(40),NULL,,,,,
work_effort,work_effort,,product_store_id,product_store_id,11,,varchar(40),NULL,,,,,
work_effort,work_effort,,status_id,status_id,12,,varchar(40),NULL,,,,,
work_effort,work_effort,,status_flow_id,status_flow_id,13,,varchar(40),NULL,,,,,
work_effort,work_effort,,priority,priority,14,,"numeric(20,0)",NULL,,,,,
work_effort,work_effort,,send_notification_email,send_notification_email,15,,char(1),NULL,,,,,
work_effort,work_effort,,percent_complete,percent_complete,16,,"numeric(20,0)",NULL,,,,,
work_effort,work_effort,,revision_number,revision_number,17,,"numeric(20,0)",NULL,,,,,
work_effort,work_effort,,work_effort_name,work_effort_name,18,,text,NULL,,,,,
work_effort,work_effort,,description,description,19,,text,NULL,,,,,
work_effort,work_effort,,location,location,20,,text,NULL,,,,,
work_effort,work_effort,,facility_id,facility_id,21,,varchar(40),NULL,,,,,
work_effort,work_effort,,info_url,info_url,22,,text,NULL,,,,,
work_effort,work_effort,,shipment_method_enum_id,shipment_method_enum_id,23,,varchar(40),NULL,,,,,
work_effort,work_effort,,estimated_start_date,estimated_start_date,24,,datetime,NULL,,,,,
work_effort,work_effort,,estimated_completion_date,estimated_completion_date,25,,datetime,NULL,,,,,
work_effort,work_effort,,actual_start_date,actual_start_date,26,,datetime,NULL,,,,,
work_effort,work_effort,,actual_completion_date,actual_completion_date,27,,datetime,NULL,,,,,
work_effort,work_effort,,recur_start_cron,recur_start_cron,28,,text,NULL,,,,,
work_effort,work_effort,,recur_limit,recur_limit,29,,"numeric(20,0)",NULL,,,,,
work_effort,work_effort,,recur_end_date,recur_end_date,30,,datetime,NULL,,,,,
work_effort,work_effort,,all_day_start,all_day_start,31,,date,NULL,,,,,
work_effort,work_effort,,all_day_end,all_day_end,32,,date,NULL,,,,,
work_effort,work_effort,,estimated_work_time,estimated_work_time,33,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,estimated_setup_time,estimated_setup_time,34,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,remaining_work_time,remaining_work_time,35,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,actual_work_time,actual_work_time,36,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,actual_setup_time,actual_setup_time,37,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,total_time_allowed,total_time_allowed,38,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,estimated_work_duration,estimated_work_duration,39,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,actual_work_duration,actual_work_duration,40,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,actual_break_duration,actual_break_duration,41,,"numeric(26,6)",NULL,,,,,
work_effort,work_effort,,time_uom_id,time_uom_id,42,,varchar(40),NULL,,,,,
work_effort,work_effort,,actual_cost,actual_cost,43,,"numeric(24,4)",NULL,,,,,
work_effort,work_effort,,actual_client_cost,actual_client_cost,44,,"numeric(24,4)",NULL,,,,,
work_effort,work_effort,,total_client_cost_allowed,total_client_cost_allowed,45,,"numeric(24,4)",NULL,,,,,
work_effort,work_effort,,cost_uom_id,cost_uom_id,46,,varchar(40),NULL,,,,,
work_effort,work_effort,,last_updated_stamp,last_updated_stamp,47,,datetime,NULL,,,,,
telecom_number,telecom_number,,contact_mech_id,contact_mech_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
telecom_number,telecom_number,,country_code,country_code,1,,varchar(63),NULL,,,,,
telecom_number,telecom_number,,area_code,area_code,2,,varchar(63),NULL,,,,,
telecom_number,telecom_number,,contact_number,contact_number,3,,varchar(63),NULL,,,,,
telecom_number,telecom_number,,ask_for_name,ask_for_name,4,,text,NULL,,,,,
telecom_number,telecom_number,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
gl_account,gl_account,,gl_account_id,gl_account_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
gl_account,gl_account,,parent_gl_account_id,parent_gl_account_id,1,,varchar(40),NULL,,,,,
gl_account,gl_account,,gl_account_type_enum_id,gl_account_type_enum_id,2,,varchar(40),NULL,,,,,
gl_account,gl_account,,gl_account_class_enum_id,gl_account_class_enum_id,3,,varchar(40),NULL,,,,,
gl_account,gl_account,,is_debit,is_debit,4,,char(1),NULL,,,,,
gl_account,gl_account,,is_temporary,is_temporary,5,,char(1),NULL,,,,,
gl_account,gl_account,,gl_resource_type_enum_id,gl_resource_type_enum_id,6,,varchar(40),NULL,,,,,
gl_account,gl_account,,gl_xbrl_class_enum_id,gl_xbrl_class_enum_id,7,,varchar(40),NULL,,,,,
gl_account,gl_account,,account_code,account_code,8,,nvarchar(80),NULL,,,,,
gl_account,gl_account,,account_name,account_name,9,,nvarchar(80),NULL,,,,,
gl_account,gl_account,,description,description,10,,text,NULL,,,,,
gl_account,gl_account,,external_id,external_id,11,,varchar(40),NULL,,,,,
gl_account,gl_account,,disallow_posting,disallow_posting,12,,char(1),NULL,,,,,
gl_account,gl_account,,last_updated_stamp,last_updated_stamp,13,,datetime,NULL,,,,,
service_job_run_lock,service_job_run_lock,,job_name,job_name,0,,varchar(63),NOT NULL,Yes,,,Yes,
service_job_run_lock,service_job_run_lock,,job_run_id,job_run_id,1,,varchar(40),NULL,,,,,
service_job_run_lock,service_job_run_lock,,last_run_time,last_run_time,2,,datetime,NULL,,,,,
service_job_run_lock,service_job_run_lock,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
data_document,data_document,,data_document_id,data_document_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
data_document,data_document,,document_name,document_name,1,,text,NULL,,,,,
data_document,data_document,,document_title,document_title,2,,text,NULL,,,,,
data_document,data_document,,index_name,index_name,3,,text,NULL,,,,,
data_document,data_document,,primary_entity_name,primary_entity_name,4,,text,NULL,,,,,
data_document,data_document,,manual_data_service_name,manual_data_service_name,5,,text,NULL,,,,,
data_document,data_document,,manual_mapping_service_name,manual_mapping_service_name,6,,text,NULL,,,,,
data_document,data_document,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
order_email_message,order_email_message,,order_id,order_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
order_email_message,order_email_message,,email_message_id,email_message_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
order_email_message,order_email_message,,order_revision,order_revision,2,,"numeric(20,0)",NULL,,,,,
order_email_message,order_email_message,,party_id,party_id,3,,varchar(40),NULL,,,,,
order_email_message,order_email_message,,role_type_id,role_type_id,4,,varchar(40),NULL,,,,,
order_email_message,order_email_message,,product_email_id,product_email_id,5,,varchar(40),NULL,,,,,
order_email_message,order_email_message,,last_updated_stamp,last_updated_stamp,6,,datetime,NULL,,,,,
uom_dim_type_group_member,uom_dim_type_group_member,,uom_dim_type_group_enum_id,uom_dim_type_group_enum_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
uom_dim_type_group_member,uom_dim_type_group_member,,uom_dimension_type_id,uom_dimension_type_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
uom_dim_type_group_member,uom_dim_type_group_member,,sequence_num,sequence_num,2,,"numeric(20,0)",NULL,,,,,
uom_dim_type_group_member,uom_dim_type_group_member,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
ruleset_rule,ruleset_rule,,ruleset_id,ruleset_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
ruleset_rule,ruleset_rule,,rule_id,rule_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
ruleset_rule,ruleset_rule,,sequence_num,sequence_num,2,,"numeric(20,0)",NULL,,,,,
ruleset_rule,ruleset_rule,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
artifact_hit,artifact_hit,,hit_id,hit_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
artifact_hit,artifact_hit,,visit_id,visit_id,1,,varchar(40),NULL,,,,,
artifact_hit,artifact_hit,,user_id,user_id,2,,varchar(40),NULL,,,,,
artifact_hit,artifact_hit,,artifact_type,artifact_type,3,,text,NULL,,,,,
artifact_hit,artifact_hit,,artifact_sub_type,artifact_sub_type,4,,text,NULL,,,,,
artifact_hit,artifact_hit,,artifact_name,artifact_name,5,,text,NULL,,,,,
artifact_hit,artifact_hit,,parameter_string,parameter_string,6,,text,NULL,,,,,
artifact_hit,artifact_hit,,start_date_time,start_date_time,7,,datetime,NULL,,,,,
artifact_hit,artifact_hit,,running_time_millis,running_time_millis,8,,float,NULL,,,,,
artifact_hit,artifact_hit,,is_slow_hit,is_slow_hit,9,,char(1),NULL,,,,,
artifact_hit,artifact_hit,,output_size,output_size,10,,"numeric(20,0)",NULL,,,,,
artifact_hit,artifact_hit,,was_error,was_error,11,,char(1),NULL,,,,,
artifact_hit,artifact_hit,,error_message,error_message,12,,text,NULL,,,,,
artifact_hit,artifact_hit,,request_url,request_url,13,,text,NULL,,,,,
artifact_hit,artifact_hit,,referrer_url,referrer_url,14,,text,NULL,,,,,
artifact_hit,artifact_hit,,server_ip_address,server_ip_address,15,,varchar(40),NULL,,,,,
artifact_hit,artifact_hit,,server_host_name,server_host_name,16,,text,NULL,,,,,
artifact_hit,artifact_hit,,last_updated_stamp,last_updated_stamp,17,,datetime,NULL,,,,,
party_classification_appl,party_classification_appl,,party_id,party_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party_classification_appl,party_classification_appl,,party_classification_id,party_classification_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
party_classification_appl,party_classification_appl,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
party_classification_appl,party_classification_appl,,thru_date,thru_date,3,,datetime,NULL,,,,,
party_classification_appl,party_classification_appl,,last_updated_stamp,last_updated_stamp,4,,datetime,NULL,,,,,
service_job,service_job,,job_name,job_name,0,,varchar(63),NOT NULL,Yes,,,Yes,
service_job,service_job,,description,description,1,,text,NULL,,,,,
service_job,service_job,,service_name,service_name,2,,text,NULL,,,,,
service_job,service_job,,transaction_timeout,transaction_timeout,3,,"numeric(20,0)",NULL,,,,,
service_job,service_job,,topic,topic,4,,text,NULL,,,,,
service_job,service_job,,local_only,local_only,5,,char(1),NULL,,,,,
service_job,service_job,,cron_expression,cron_expression,6,,varchar(63),NULL,,,,,
service_job,service_job,,from_date,from_date,7,,datetime,NULL,,,,,
service_job,service_job,,thru_date,thru_date,8,,datetime,NULL,,,,,
service_job,service_job,,repeat_count,repeat_count,9,,"numeric(20,0)",NULL,,,,,
service_job,service_job,,paused,paused,10,,char(1),NULL,,,,,
service_job,service_job,,expire_lock_time,expire_lock_time,11,,"numeric(20,0)",NULL,,,,,
service_job,service_job,,min_retry_time,min_retry_time,12,,"numeric(20,0)",NULL,,,,,
service_job,service_job,,last_updated_stamp,last_updated_stamp,13,,datetime,NULL,,,,,
database_host,database_host,,database_host_id,database_host_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
database_host,database_host,,database_type_id,database_type_id,1,,varchar(40),NULL,,,,,
database_host,database_host,,host_address,host_address,2,,text,NULL,,,,,
database_host,database_host,,host_port,host_port,3,,"numeric(20,0)",NULL,,,,,
database_host,database_host,,instance_address,instance_address,4,,text,NULL,,,,,
database_host,database_host,,admin_user,admin_user,5,,varchar(63),NULL,,,,,
database_host,database_host,,admin_password,admin_password,6,,text,NULL,,,,,
database_host,database_host,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
product_feature_appl,product_feature_appl,,product_id,product_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_appl,product_feature_appl,,product_feature_id,product_feature_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_appl,product_feature_appl,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
product_feature_appl,product_feature_appl,,thru_date,thru_date,3,,datetime,NULL,,,,,
product_feature_appl,product_feature_appl,,appl_type_enum_id,appl_type_enum_id,4,,varchar(40),NULL,,,,,
product_feature_appl,product_feature_appl,,sequence_num,sequence_num,5,,"numeric(20,0)",NULL,,,,,
product_feature_appl,product_feature_appl,,amount,amount,6,,"numeric(26,6)",NULL,,,,,
product_feature_appl,product_feature_appl,,recurring_amount,recurring_amount,7,,"numeric(26,6)",NULL,,,,,
product_feature_appl,product_feature_appl,,feature_product_id,feature_product_id,8,,varchar(40),NULL,,,,,
product_feature_appl,product_feature_appl,,last_updated_stamp,last_updated_stamp,9,,datetime,NULL,,,,,
db_form,db_form,,form_id,form_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
db_form,db_form,,purpose_enum_id,purpose_enum_id,1,,varchar(40),NULL,,,,,
db_form,db_form,,is_list_form,is_list_form,2,,char(1),NULL,,,,,
db_form,db_form,,modify_xml_screen_form,modify_xml_screen_form,3,,text,NULL,,,,,
db_form,db_form,,description,description,4,,text,NULL,,,,,
db_form,db_form,,comments,comments,5,,text,NULL,,,,,
db_form,db_form,,print_template_location,print_template_location,6,,text,NULL,,,,,
db_form,db_form,,acro_form_location,acro_form_location,7,,text,NULL,,,,,
db_form,db_form,,print_font_size,print_font_size,8,,varchar(63),NULL,,,,,
db_form,db_form,,print_font_family,print_font_family,9,,varchar(63),NULL,,,,,
db_form,db_form,,print_container_width,print_container_width,10,,varchar(63),NULL,,,,,
db_form,db_form,,print_container_height,print_container_height,11,,varchar(63),NULL,,,,,
db_form,db_form,,print_repeat_count,print_repeat_count,12,,"numeric(20,0)",NULL,,,,,
db_form,db_form,,print_repeat_new_page,print_repeat_new_page,13,,char(1),NULL,,,,,
db_form,db_form,,last_updated_stamp,last_updated_stamp,14,,datetime,NULL,,,,,
product_feature_iactn,product_feature_iactn,,product_feature_id,product_feature_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_iactn,product_feature_iactn,,to_product_feature_id,to_product_feature_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_iactn,product_feature_iactn,,iactn_type_enum_id,iactn_type_enum_id,2,,varchar(40),NULL,,,,,
product_feature_iactn,product_feature_iactn,,product_id,product_id,3,,varchar(40),NULL,,,,,
product_feature_iactn,product_feature_iactn,,quantity,quantity,4,,"numeric(26,6)",NULL,,,,,
product_feature_iactn,product_feature_iactn,,amount,amount,5,,"numeric(26,6)",NULL,,,,,
product_feature_iactn,product_feature_iactn,,last_updated_stamp,last_updated_stamp,6,,datetime,NULL,,,,,
payment_plan,payment_plan,,payment_plan_id,payment_plan_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
payment_plan,payment_plan,,from_payment_method_id,from_payment_method_id,1,,varchar(40),NULL,,,,,
payment_plan,payment_plan,,to_payment_method_id,to_payment_method_id,2,,varchar(40),NULL,,,,,
payment_plan,payment_plan,,amount_type_enum_id,amount_type_enum_id,3,,varchar(40),NULL,,,,,
payment_plan,payment_plan,,fixed_amount,fixed_amount,4,,"numeric(26,6)",NULL,,,,,
payment_plan,payment_plan,,date_type_enum_id,date_type_enum_id,5,,varchar(40),NULL,,,,,
payment_plan,payment_plan,,day_of_month,day_of_month,6,,"numeric(20,0)",NULL,,,,,
payment_plan,payment_plan,,order_id,order_id,7,,varchar(40),NULL,,,,,
payment_plan,payment_plan,,from_date,from_date,8,,datetime,NULL,,,,,
payment_plan,payment_plan,,to_date,to_date,9,,datetime,NULL,,,,,
payment_plan,payment_plan,,last_updated_stamp,last_updated_stamp,10,,datetime,NULL,,,,,
user_password_history,user_password_history,,user_id,user_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
user_password_history,user_password_history,,from_date,from_date,1,,datetime,NOT NULL,Yes,,,Yes,
user_password_history,user_password_history,,password,password,2,,text,NULL,,Yes,,,
user_password_history,user_password_history,,password_salt,password_salt,3,,text,NULL,,Yes,,,
user_password_history,user_password_history,,password_hash_type,password_hash_type,4,,varchar(63),NULL,,Yes,,,
user_password_history,user_password_history,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
subscreens_item,subscreens_item,,screen_location,screen_location,0,,nvarchar(80),NOT NULL,Yes,,,Yes,
subscreens_item,subscreens_item,,subscreen_name,subscreen_name,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
subscreens_item,subscreens_item,,user_group_id,user_group_id,2,,varchar(40),NOT NULL,Yes,,,Yes,
subscreens_item,subscreens_item,,subscreen_location,subscreen_location,3,,text,NULL,,,,,
subscreens_item,subscreens_item,,menu_title,menu_title,4,,text,NULL,,,,,
subscreens_item,subscreens_item,,menu_index,menu_index,5,,"numeric(20,0)",NULL,,,,,
subscreens_item,subscreens_item,,menu_include,menu_include,6,,char(1),NULL,,,,,
subscreens_item,subscreens_item,,make_default,make_default,7,,char(1),NULL,,,,,
subscreens_item,subscreens_item,,no_sub_path,no_sub_path,8,,char(1),NULL,,,,,
subscreens_item,subscreens_item,,last_updated_stamp,last_updated_stamp,9,,datetime,NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,financial_worksheet_id,financial_worksheet_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,finworksheetacctadjustment,,account_id,account_id,1,,varchar(255),NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,finworksheetacctadjustment,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,finworksheetacctadjustment,,thru_date,thru_date,3,,datetime,NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,adjuster_user_id,adjuster_user_id,4,,varchar(40),NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,adjustment_reason_enum_id,adjustment_reason_enum_id,5,,varchar(40),NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,adjustment_note,adjustment_note,6,,text,NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,secured,secured,7,,char(1),NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,include,include,8,,char(1),NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,adjusted_balance,adjusted_balance,9,,"numeric(25,5)",NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,adjusted_payment,adjusted_payment,10,,"numeric(25,5)",NULL,,,,,
finworksheetacctadjustment,finworksheetacctadjustment,,last_updated_stamp,last_updated_stamp,11,,datetime,NULL,,,,,
salesfunnel_config_store,salesfunnel_config_store,,product_store_id,product_store_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
salesfunnel_config_store,salesfunnel_config_store,,salesfunnel_config_id,salesfunnel_config_id,1,,varchar(40),NULL,,,,,
salesfunnel_config_store,salesfunnel_config_store,,from_date,from_date,2,,datetime,NOT NULL,Yes,,,Yes,
salesfunnel_config_store,salesfunnel_config_store,,thru_date,thru_date,3,,datetime,NULL,,,,,
salesfunnel_config_store,salesfunnel_config_store,,sequence_num,sequence_num,4,,"numeric(20,0)",NULL,,,,,
salesfunnel_config_store,salesfunnel_config_store,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
party_setting,party_setting,,party_id,party_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
party_setting,party_setting,,party_setting_type_id,party_setting_type_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
party_setting,party_setting,,setting_value,setting_value,2,,text,NULL,,,,,
party_setting,party_setting,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,client_id,client_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
oidc_authentication_client,oidc_authentication_client,,id,id,1,,varchar(63),NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,secret,secret,2,,varchar(63),NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,discovery_uri,discovery_uri,3,,text,NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,preferred_jws_algorithm,preferred_jws_algorithm,4,,varchar(63),NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,use_nonce,use_nonce,5,,char(1),NULL,,,,,
oidc_authentication_client,oidc_authentication_client,,last_updated_stamp,last_updated_stamp,6,,datetime,NULL,,,,,
gl_account_type_default,gl_account_type_default,,gl_account_type_enum_id,gl_account_type_enum_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
gl_account_type_default,gl_account_type_default,,organization_party_id,organization_party_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
gl_account_type_default,gl_account_type_default,,gl_account_id,gl_account_id,2,,varchar(40),NULL,,,,,
gl_account_type_default,gl_account_type_default,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
role_type,role_type,,role_type_id,role_type_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
role_type,role_type,,parent_type_id,parent_type_id,1,,varchar(40),NULL,,,,,
role_type,role_type,,description,description,2,,text,NULL,,,,,
role_type,role_type,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
db_resource,db_resource,,resource_id,resource_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
db_resource,db_resource,,parent_resource_id,parent_resource_id,1,,varchar(40),NULL,,,,,
db_resource,db_resource,,filename,filename,2,,nvarchar(80),NULL,,,,,
db_resource,db_resource,,is_file,is_file,3,,char(1),NULL,,,,,
db_resource,db_resource,,last_updated_stamp,last_updated_stamp,4,,datetime,NULL,,,,,
product_parameter,product_parameter,,product_parameter_id,product_parameter_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_parameter,product_parameter,,description,description,1,,text,NULL,,,,,
product_parameter,product_parameter,,uom_dimension_type_id,uom_dimension_type_id,2,,varchar(40),NULL,,,,,
product_parameter,product_parameter,,product_id_type_enum_id,product_id_type_enum_id,3,,varchar(40),NULL,,,,,
product_parameter,product_parameter,,last_updated_stamp,last_updated_stamp,4,,datetime,NULL,,,,,
wiki_page,wiki_page,,wiki_page_id,wiki_page_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
wiki_page,wiki_page,,wiki_space_id,wiki_space_id,1,,varchar(40),NULL,,,,,
wiki_page,wiki_page,,page_path,page_path,2,,nvarchar(120),NULL,,,,,
wiki_page,wiki_page,,parent_wiki_page_id,parent_wiki_page_id,3,,varchar(40),NULL,,,,,
wiki_page,wiki_page,,sequence_num,sequence_num,4,,"numeric(20,0)",NULL,,,,,
wiki_page,wiki_page,,created_by_user_id,created_by_user_id,5,,varchar(40),NULL,,,,,
wiki_page,wiki_page,,published_version_name,published_version_name,6,,varchar(63),NULL,,,,,
wiki_page,wiki_page,,restrict_view,restrict_view,7,,char(1),NULL,,,,,
wiki_page,wiki_page,,restrict_update,restrict_update,8,,char(1),NULL,,,,,
wiki_page,wiki_page,,last_updated_stamp,last_updated_stamp,9,,datetime,NULL,,,,,
localized_entity_field,localized_entity_field,,entity_name,entity_name,0,,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,localized_entity_field,,field_name,field_name,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,localized_entity_field,,pk_value,pk_value,2,,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,localized_entity_field,,locale,locale,3,,varchar(63),NOT NULL,Yes,,,Yes,
localized_entity_field,localized_entity_field,,localized,localized,4,,text,NULL,,,,,
localized_entity_field,localized_entity_field,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
system_message_mapping_ruleset,system_message_mapping_ruleset,,ruleset_id,ruleset_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
system_message_mapping_ruleset,system_message_mapping_ruleset,,description,description,1,,text,NULL,,,,,
system_message_mapping_ruleset,system_message_mapping_ruleset,,owner_party_id,owner_party_id,2,,varchar(40),NULL,,,,,
system_message_mapping_ruleset,system_message_mapping_ruleset,,last_updated_stamp,last_updated_stamp,3,,datetime,NULL,,,,,
form_list_find_field,form_list_find_field,,form_list_find_id,form_list_find_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_field,form_list_find_field,,field_name,field_name,1,,varchar(63),NOT NULL,Yes,,,Yes,
form_list_find_field,form_list_find_field,,field_value,field_value,2,,text,NULL,,,,,
form_list_find_field,form_list_find_field,,field_operator,field_operator,3,,varchar(63),NULL,,,,,
form_list_find_field,form_list_find_field,,field_not,field_not,4,,char(1),NULL,,,,,
form_list_find_field,form_list_find_field,,field_ignore_case,field_ignore_case,5,,char(1),NULL,,,,,
form_list_find_field,form_list_find_field,,field_from,field_from,6,,varchar(63),NULL,,,,,
form_list_find_field,form_list_find_field,,field_thru,field_thru,7,,varchar(63),NULL,,,,,
form_list_find_field,form_list_find_field,,field_period,field_period,8,,varchar(63),NULL,,,,,
form_list_find_field,form_list_find_field,,field_per_offset,field_per_offset,9,,"numeric(20,0)",NULL,,,,,
form_list_find_field,form_list_find_field,,last_updated_stamp,last_updated_stamp,10,,datetime,NULL,,,,,
screen_flow_item_field,screen_flow_item_field,,screen_flow_id,screen_flow_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
screen_flow_item_field,screen_flow_item_field,,screen_path,screen_path,1,,nvarchar(80),NOT NULL,Yes,,,Yes,
screen_flow_item_field,screen_flow_item_field,,field_name,field_name,2,,nvarchar(80),NOT NULL,Yes,,,Yes,
screen_flow_item_field,screen_flow_item_field,,required,required,3,,char(1),NULL,,,,,
screen_flow_item_field,screen_flow_item_field,,excluded,excluded,4,,char(1),NULL,,,,,
screen_flow_item_field,screen_flow_item_field,,last_updated_stamp,last_updated_stamp,5,,datetime,NULL,,,,,
data_document_condition,data_document_condition,,data_document_id,data_document_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
data_document_condition,data_document_condition,,condition_seq_id,condition_seq_id,1,,varchar(40),NOT NULL,Yes,,,Yes,
data_document_condition,data_document_condition,,field_name_alias,field_name_alias,2,,text,NULL,,,,,
data_document_condition,data_document_condition,,operator,operator,3,,varchar(63),NULL,,,,,
data_document_condition,data_document_condition,,field_value,field_value,4,,text,NULL,,,,,
data_document_condition,data_document_condition,,to_field_name_alias,to_field_name_alias,5,,text,NULL,,,,,
data_document_condition,data_document_condition,,post_query,post_query,6,,char(1),NULL,,,,,
data_document_condition,data_document_condition,,last_updated_stamp,last_updated_stamp,7,,datetime,NULL,,,,,
product_content,product_content,,product_content_id,product_content_id,0,,varchar(40),NOT NULL,Yes,,,Yes,
product_content,product_content,,product_id,product_id,1,,varchar(40),NOT NULL,,,,,
product_content,product_content,,content_location,content_location,2,,text,NULL,,,,,
product_content,product_content,,product_content_type_enum_id,product_content_type_enum_id,3,,varchar(40),NULL,,,,,
product_content,product_content,,locale,locale,4,,varchar(63),NULL,,,,,
product_content,product_content,,product_feature_id,product_feature_id,5,,varchar(40),NULL,,,,,
product_content,product_content,,product_store_id,product_store_id,6,,varchar(40),NULL,,,,,
product_content,product_content,,from_date,from_date,7,,datetime,NULL,,,,,
product_content,product_content,,thru_date,thru_date,8,,datetime,NULL,,,,,
product_content,product_content,,description,description,9,,text,NULL,,,,,
