State,Change,Ordinal,Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII
Current,,982,GF_TLR_RES_XISDU_BORROWER,SSN,nvarchar(9),NULL,,,
Current,,983,GF_TLR_RES_XISDU_BORROWER,NONOCCUPANTBORROWERINDICATOR,nchar(1),NULL,,,
Current,,984,GF_TLR_RES_XISDU_BORROWER,CITIZENSHIPRESIDENCYTYPE,nvarchar(2),NULL,,,
Current,,27774,GF_TLR_RES_XISDU_CDFDFNDNGS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27775,GF_TLR_RES_XISDU_CDFDFNDNGS,DBID,nchar(5),NOT NULL,Yes,,
Current,,27776,GF_TLR_RES_XISDU_CDFDFNDNGS,RESPONSEID,int,NOT NULL,Yes,,
Current,,27777,GF_TLR_RES_XISDU_CDFDFNDNGS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27778,GF_TLR_RES_XISDU_CDFDFNDNGS,FILETYPE,nvarchar(3),NULL,,,
Current,,27779,GF_TLR_RES_XISDU_CDFDFNDNGS,FILEVERSIONIDENTIFIER,nvarchar(5),NULL,,,
Current,,27780,GF_TLR_RES_XISDU_CDFDFNDNGS,USERNAME,nvarchar(35),NULL,,,
Current,,27781,GF_TLR_RES_XISDU_CDFDFNDNGS,UNDERWRITINGENGINENAME,nvarchar(50),NULL,,,
Current,,27782,GF_TLR_RES_XISDU_CDFDFNDNGS,UNDERWRITINGRESULTSDATETIME,datetime,NULL,,,
Current,,27783,GF_TLR_RES_XISDU_CDFDFNDNGS,UNDERWRITINGSUBMISSIONNUMBER,int,NULL,,,
Current,,27784,GF_TLR_RES_XISDU_CDFDFNDNGS,UWRECOMMENDATIONTYPECODE,nvarchar(2),NULL,,,
Current,,27785,GF_TLR_RES_XISDU_CDFDFNDNGS,UWRECOMMENDATIONDESCRIPTION,nvarchar(30),NULL,,,
Current,,27786,GF_TLR_RES_XISDU_CDFDFNDNGS,ENDNOTETEXT,nvarchar(255),NULL,,,
Current,,26586,GF_TLR_RES_XISDU_DOCLVLCDS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,26587,GF_TLR_RES_XISDU_DOCLVLCDS,DBID,nchar(5),NOT NULL,Yes,,
Current,,26588,GF_TLR_RES_XISDU_DOCLVLCDS,RESPONSEID,int,NOT NULL,Yes,,
Current,,26589,GF_TLR_RES_XISDU_DOCLVLCDS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,26590,GF_TLR_RES_XISDU_DOCLVLCDS,REQUIREDDOCUMENTATIONTYPECODE,nvarchar(2),NULL,,,
Current,,26591,GF_TLR_RES_XISDU_DOCLVLCDS,CNTR,int,NOT NULL,Yes,,
Current,,26592,GF_TLR_RES_XISDU_DOCLVLCDS,REQUIREDDOCUMENTATIONLEVELCODE,nvarchar(3),NULL,,,
Current,,26593,GF_TLR_RES_XISDU_DOCLVLCDS,BORROWERUNPARSEDNAME,nvarchar(70),NULL,,,
Current,,26594,GF_TLR_RES_XISDU_DOCLVLCDS,SSN,nvarchar(11),NULL,,,
Current,,26531,GF_TLR_RES_XISDU_ERRORMSG,LNUM,nchar(20),NOT NULL,Yes,,
Current,,26532,GF_TLR_RES_XISDU_ERRORMSG,DBID,nchar(5),NOT NULL,Yes,,
Current,,26533,GF_TLR_RES_XISDU_ERRORMSG,RESPONSEID,int,NOT NULL,Yes,,
Current,,26534,GF_TLR_RES_XISDU_ERRORMSG,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,26535,GF_TLR_RES_XISDU_ERRORMSG,CNTR,int,NOT NULL,Yes,,
Current,,26536,GF_TLR_RES_XISDU_ERRORMSG,ERRORCODE,nvarchar(10),NULL,,,
Current,,26537,GF_TLR_RES_XISDU_ERRORMSG,ERRORMESSAGE,nvarchar(255),NULL,,,
Current,,950,GF_TLR_RES_XISDU_EXPENSE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,951,GF_TLR_RES_XISDU_EXPENSE,DBID,nchar(5),NOT NULL,Yes,,
Current,,952,GF_TLR_RES_XISDU_EXPENSE,RESPONSEID,int,NOT NULL,Yes,,
Current,,953,GF_TLR_RES_XISDU_EXPENSE,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,954,GF_TLR_RES_XISDU_EXPENSE,TOTALPRESENTHOUSINGPMTAMT,"decimal(16,6)",NULL,,,
Current,,955,GF_TLR_RES_XISDU_EXPENSE,OTHERFINANCINGPRNCPLINTRSTAMT,"decimal(16,6)",NULL,,,
Current,,956,GF_TLR_RES_XISDU_EXPENSE,HAZARDINSURANCEAMOUNT,"decimal(16,6)",NULL,,,
Current,,957,GF_TLR_RES_XISDU_EXPENSE,REALESTATETAXAMOUNT,"decimal(16,6)",NULL,,,
Current,,958,GF_TLR_RES_XISDU_EXPENSE,MIMONTHLYAMOUNT,"decimal(16,6)",NULL,,,
Current,,959,GF_TLR_RES_XISDU_EXPENSE,HOMOWNASSOCDUESANDCONDOFEESAMT,"decimal(16,6)",NULL,,,
Current,,960,GF_TLR_RES_XISDU_EXPENSE,OTHERHOUSINGPAYMENTAMOUNT,"decimal(16,6)",NULL,,,
Current,,961,GF_TLR_RES_XISDU_EXPENSE,NEGATIVENETRENTALINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,962,GF_TLR_RES_XISDU_EXPENSE,NEGSUBJPROPERTYNETCASHFLOWAMT,"decimal(16,6)",NULL,,,
Current,,963,GF_TLR_RES_XISDU_EXPENSE,TOTALOTHEREXPENSEAMOUNT,"decimal(16,6)",NULL,,,
Current,,964,GF_TLR_RES_XISDU_EXPENSE,NOTERATEINTERESTRATEPERCENT,"decimal(16,6)",NULL,,,
Current,,965,GF_TLR_RES_XISDU_EXPENSE,NOTERATEFRSTMTGPRNCPLINTRSTAMT,"decimal(16,6)",NULL,,,
Current,,966,GF_TLR_RES_XISDU_EXPENSE,NOTERATETTLEXPPMTAMT,"decimal(16,6)",NULL,,,
Current,,967,GF_TLR_RES_XISDU_EXPENSE,NOTERATETTLPROPHOUSINGPMTAMT,"decimal(16,6)",NULL,,,
Current,,968,GF_TLR_RES_XISDU_EXPENSE,QUALRATEINTRSTRATEPCT,"decimal(16,6)",NULL,,,
Current,,969,GF_TLR_RES_XISDU_EXPENSE,QUALRATEFRSTMTGPRNCPLINTRSTAMT,"decimal(16,6)",NULL,,,
Current,,970,GF_TLR_RES_XISDU_EXPENSE,QUALRATETTLEXPPMTAMT,"decimal(16,6)",NULL,,,
Current,,971,GF_TLR_RES_XISDU_EXPENSE,QUALRATETTLPROPHOUSINGPMTAMT,"decimal(16,6)",NULL,,,
Current,,26518,GF_TLR_RES_XISDU_GUIDEREF,LNUM,nchar(20),NOT NULL,Yes,,
Current,,26519,GF_TLR_RES_XISDU_GUIDEREF,DBID,nchar(5),NOT NULL,Yes,,
Current,,26520,GF_TLR_RES_XISDU_GUIDEREF,RESPONSEID,int,NOT NULL,Yes,,
Current,,26521,GF_TLR_RES_XISDU_GUIDEREF,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,26522,GF_TLR_RES_XISDU_GUIDEREF,MSGID,int,NOT NULL,Yes,,
Current,,26523,GF_TLR_RES_XISDU_GUIDEREF,MSGSEVTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,26524,GF_TLR_RES_XISDU_GUIDEREF,MSGCATTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,26525,GF_TLR_RES_XISDU_GUIDEREF,GUIDECTR,int,NOT NULL,Yes,,
Current,,26526,GF_TLR_RES_XISDU_GUIDEREF,GUIDETYPE,nvarchar(2),NULL,,,
Current,,26527,GF_TLR_RES_XISDU_GUIDEREF,GUIDEREFIDDBID,nchar(5),NULL,,,
Current,,26528,GF_TLR_RES_XISDU_GUIDEREF,GUIDEREFIDSERIALNO,int,NULL,,,
Current,,26529,GF_TLR_RES_XISDU_GUIDEREF,GUIDELINKADDRESSDBID,nchar(5),NULL,,,
Current,,26530,GF_TLR_RES_XISDU_GUIDEREF,GUIDELINKADDRSERIALNO,int,NULL,,,
Current,,27762,GF_TLR_RES_XISDU_INCOME,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27763,GF_TLR_RES_XISDU_INCOME,DBID,nchar(5),NOT NULL,Yes,,
Current,,27764,GF_TLR_RES_XISDU_INCOME,RESPONSEID,int,NOT NULL,Yes,,
Current,,27765,GF_TLR_RES_XISDU_INCOME,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27766,GF_TLR_RES_XISDU_INCOME,BASEINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27767,GF_TLR_RES_XISDU_INCOME,COMMISSIONINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27768,GF_TLR_RES_XISDU_INCOME,BONUSINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27769,GF_TLR_RES_XISDU_INCOME,OVERTIMEINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27770,GF_TLR_RES_XISDU_INCOME,OTHERINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27771,GF_TLR_RES_XISDU_INCOME,POSITIVENETRENTALINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27772,GF_TLR_RES_XISDU_INCOME,POSSUBJPROPERTYNETCASHFLOWAMT,"decimal(16,6)",NULL,,,
Current,,27773,GF_TLR_RES_XISDU_INCOME,TOTALINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,1028,GF_TLR_RES_XISDU_LISTASSET,LNUM,nchar(20),NOT NULL,Yes,,
Current,,1029,GF_TLR_RES_XISDU_LISTASSET,DBID,nchar(5),NOT NULL,Yes,,
Current,,1030,GF_TLR_RES_XISDU_LISTASSET,RESPONSEID,int,NOT NULL,Yes,,
Current,,1031,GF_TLR_RES_XISDU_LISTASSET,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,1032,GF_TLR_RES_XISDU_LISTASSET,CNTR,int,NOT NULL,Yes,,
Current,,1033,GF_TLR_RES_XISDU_LISTASSET,BORROWERUNPARSEDNAME,nvarchar(70),NULL,,,
Current,,1034,GF_TLR_RES_XISDU_LISTASSET,SSN,nvarchar(11),NULL,,,
Current,,1035,GF_TLR_RES_XISDU_LISTASSET,ASSETTYPECODE,nvarchar(2),NULL,,,
Current,,1036,GF_TLR_RES_XISDU_LISTASSET,CASHORMARKETVALUEAMOUNT,"decimal(16,6)",NULL,,,
Current,,1037,GF_TLR_RES_XISDU_LISTASSET,ASSETINSTITUTION,nvarchar(50),NULL,,,
Current,,1019,GF_TLR_RES_XISDU_LISTINCOME,LNUM,nchar(20),NOT NULL,Yes,,
Current,,1020,GF_TLR_RES_XISDU_LISTINCOME,DBID,nchar(5),NOT NULL,Yes,,
Current,,1021,GF_TLR_RES_XISDU_LISTINCOME,RESPONSEID,int,NOT NULL,Yes,,
Current,,1022,GF_TLR_RES_XISDU_LISTINCOME,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,1023,GF_TLR_RES_XISDU_LISTINCOME,CNTR,int,NOT NULL,Yes,,
Current,,1024,GF_TLR_RES_XISDU_LISTINCOME,BORROWERUNPARSEDNAME,nvarchar(70),NULL,,,
Current,,1025,GF_TLR_RES_XISDU_LISTINCOME,SSN,nvarchar(11),NULL,,,
Current,,1026,GF_TLR_RES_XISDU_LISTINCOME,INCOMETYPECODE,nvarchar(2),NULL,,,
Current,,1027,GF_TLR_RES_XISDU_LISTINCOME,INCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,28006,GF_TLR_RES_XISDU_LOANDTLS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,28007,GF_TLR_RES_XISDU_LOANDTLS,DBID,nchar(5),NOT NULL,Yes,,
Current,,28008,GF_TLR_RES_XISDU_LOANDTLS,RESPONSEID,int,NOT NULL,Yes,,
Current,,28009,GF_TLR_RES_XISDU_LOANDTLS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,28010,GF_TLR_RES_XISDU_LOANDTLS,SALESPRICEAMOUNT,"decimal(16,6)",NULL,,,
Current,,28011,GF_TLR_RES_XISDU_LOANDTLS,BASELOANAMOUNT,"decimal(16,6)",NULL,,,
Current,,28012,GF_TLR_RES_XISDU_LOANDTLS,MIANDFUNDINGFEEFINANCEDAMT,"decimal(16,6)",NULL,,,
Current,,28013,GF_TLR_RES_XISDU_LOANDTLS,UWCALCULATEDLOANAMOUNT,"decimal(16,6)",NULL,,,
Current,,28014,GF_TLR_RES_XISDU_LOANDTLS,MORTGAGETYPECODE,nvarchar(2),NULL,,,
Current,,28015,GF_TLR_RES_XISDU_LOANDTLS,LOANMATURITYTERMMONTHS,int,NULL,,,
Current,,28016,GF_TLR_RES_XISDU_LOANDTLS,LOANAMORTIZATIONTYPECODE,nvarchar(2),NULL,,,
Current,,28017,GF_TLR_RES_XISDU_LOANDTLS,BUYDOWNINDICATOR,nchar(1),NULL,,,
Current,,28018,GF_TLR_RES_XISDU_LOANDTLS,INITIALBUYDOWNRATEPERCENT,"decimal(16,6)",NULL,,,
Current,,28019,GF_TLR_RES_XISDU_LOANDTLS,BALLOONINDICATOR,nchar(1),NULL,,,
Current,,28020,GF_TLR_RES_XISDU_LOANDTLS,LIENPRIORITYTYPECODE,nchar(1),NULL,,,
Current,,28021,GF_TLR_RES_XISDU_LOANDTLS,LOANPURPOSETYPECODE,nvarchar(2),NULL,,,
Current,,28022,GF_TLR_RES_XISDU_LOANDTLS,GSEREFINANCEPURPOSETYPECODE,nvarchar(2),NULL,,,
Current,,28023,GF_TLR_RES_XISDU_LOANDTLS,CURRFRSTMTGHOLDERTYPECODE,nvarchar(2),NULL,,,
Current,,28024,GF_TLR_RES_XISDU_LOANDTLS,SUBORDINATELIENAMOUNT,"decimal(16,6)",NULL,,,
Current,,28025,GF_TLR_RES_XISDU_LOANDTLS,REQUESTEDINTERESTRATEPERCENT,"decimal(16,6)",NULL,,,
Current,,28026,GF_TLR_RES_XISDU_LOANDTLS,PURCHASEPRICEAMOUNT,"decimal(16,6)",NULL,,,
Current,,28027,GF_TLR_RES_XISDU_LOANDTLS,LTVPERCENT,"decimal(16,6)",NULL,,,
Current,,28028,GF_TLR_RES_XISDU_LOANDTLS,CLTVPERCENT,"decimal(16,6)",NULL,,,
Current,,28029,GF_TLR_RES_XISDU_LOANDTLS,LTVWITHOUTFINANCEDMIPERCENT,"decimal(16,6)",NULL,,,
Current,,28030,GF_TLR_RES_XISDU_LOANDTLS,CLTVWITHOUTFINANCEDMIPERCENT,"decimal(16,6)",NULL,,,
Current,,28031,GF_TLR_RES_XISDU_LOANDTLS,FNMPRODUCTPLANIDENTIFIER,nvarchar(25),NULL,,,
Current,,28032,GF_TLR_RES_XISDU_LOANDTLS,FNMCOMMUNITYLENDINGPRODUCTNAME,nvarchar(15),NULL,,,
Current,,28033,GF_TLR_RES_XISDU_LOANDTLS,FNMNEIGHBORSMTGELIGIBLEIND,nchar(1),NULL,,,
Current,,28034,GF_TLR_RES_XISDU_LOANDTLS,FNMCOMMUNITYSECONDSINDICATOR,nchar(1),NULL,,,
Current,,28035,GF_TLR_RES_XISDU_LOANDTLS,NONOCCUPANTBORROWERCASEIND,nchar(1),NULL,,,
Current,,28036,GF_TLR_RES_XISDU_LOANDTLS,FLEXCLASSIFICATION,nchar(1),NULL,,,
Current,,28037,GF_TLR_RES_XISDU_LOANDTLS,MSAORCOUNTYNAME,nvarchar(70),NULL,,,
Current,,28038,GF_TLR_RES_XISDU_LOANDTLS,HUDMEDIANINCOMEAMOUNT,"decimal(16,6)",NULL,,,
Current,,28039,GF_TLR_RES_XISDU_LOANDTLS,HUDINCOMELIMITADJUSTMENTFACTOR,"decimal(16,6)",NULL,,,
Current,,28040,GF_TLR_RES_XISDU_LOANDTLS,HUDLENDINGINCOMELIMITAMOUNT,"decimal(16,6)",NULL,,,
Current,,1007,GF_TLR_RES_XISDU_LSTEMPLYMT,LNUM,nchar(20),NOT NULL,Yes,,
Current,,1008,GF_TLR_RES_XISDU_LSTEMPLYMT,DBID,nchar(5),NOT NULL,Yes,,
Current,,1009,GF_TLR_RES_XISDU_LSTEMPLYMT,RESPONSEID,int,NOT NULL,Yes,,
Current,,1010,GF_TLR_RES_XISDU_LSTEMPLYMT,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,1011,GF_TLR_RES_XISDU_LSTEMPLYMT,CNTR,int,NOT NULL,Yes,,
Current,,1012,GF_TLR_RES_XISDU_LSTEMPLYMT,BORROWERUNPARSEDNAME,nvarchar(70),NULL,,,
Current,,1013,GF_TLR_RES_XISDU_LSTEMPLYMT,SSN,nvarchar(11),NULL,,,
Current,,1014,GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYERNAME,nvarchar(50),NULL,,,
Current,,1015,GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYMENTCURRENTINDICATOR,nvarchar(2),NULL,,,
Current,,1016,GF_TLR_RES_XISDU_LSTEMPLYMT,EMPLOYMENTPRIMARYINDICATOR,nvarchar(2),NULL,,,
Current,,1017,GF_TLR_RES_XISDU_LSTEMPLYMT,SELFEMPLOYEDINDICATOR,nvarchar(2),NULL,,,
Current,,1018,GF_TLR_RES_XISDU_LSTEMPLYMT,MONTHSONTHISJOBNUMBER,int,NULL,,,
Current,,27999,GF_TLR_RES_XISDU_MICOVERAGE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,28000,GF_TLR_RES_XISDU_MICOVERAGE,DBID,nchar(5),NOT NULL,Yes,,
Current,,28001,GF_TLR_RES_XISDU_MICOVERAGE,RESPONSEID,int,NOT NULL,Yes,,
Current,,28002,GF_TLR_RES_XISDU_MICOVERAGE,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,28003,GF_TLR_RES_XISDU_MICOVERAGE,CNTR,int,NOT NULL,Yes,,
Current,,28004,GF_TLR_RES_XISDU_MICOVERAGE,MIIDENTIFIERCODE,nvarchar(2),NULL,,,
Current,,28005,GF_TLR_RES_XISDU_MICOVERAGE,MICOVERAGEPERCENT,"decimal(16,6)",NULL,,,
Current,,27987,GF_TLR_RES_XISDU_MSGTXTCOLS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27988,GF_TLR_RES_XISDU_MSGTXTCOLS,DBID,nchar(5),NOT NULL,Yes,,
Current,,27989,GF_TLR_RES_XISDU_MSGTXTCOLS,RESPONSEID,int,NOT NULL,Yes,,
Current,,27990,GF_TLR_RES_XISDU_MSGTXTCOLS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27991,GF_TLR_RES_XISDU_MSGTXTCOLS,MSGID,int,NOT NULL,Yes,,
Current,,27992,GF_TLR_RES_XISDU_MSGTXTCOLS,MSGSEVTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,27993,GF_TLR_RES_XISDU_MSGTXTCOLS,MSGCATTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,27994,GF_TLR_RES_XISDU_MSGTXTCOLS,MSGTYPE,nvarchar(3),NOT NULL,Yes,,
Current,,27995,GF_TLR_RES_XISDU_MSGTXTCOLS,TABLECTR,int,NOT NULL,Yes,,
Current,,27996,GF_TLR_RES_XISDU_MSGTXTCOLS,COLCTR,int,NOT NULL,Yes,,
Current,,27997,GF_TLR_RES_XISDU_MSGTXTCOLS,COLTEXTDBID,nchar(5),NULL,,,
Current,,27998,GF_TLR_RES_XISDU_MSGTXTCOLS,COLTEXTSERNO,int,NULL,,,
Current,,27976,GF_TLR_RES_XISDU_MSGTXTLNES,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27977,GF_TLR_RES_XISDU_MSGTXTLNES,DBID,nchar(5),NOT NULL,Yes,,
Current,,27978,GF_TLR_RES_XISDU_MSGTXTLNES,RESPONSEID,int,NOT NULL,Yes,,
Current,,27979,GF_TLR_RES_XISDU_MSGTXTLNES,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27980,GF_TLR_RES_XISDU_MSGTXTLNES,MSGID,int,NOT NULL,Yes,,
Current,,27981,GF_TLR_RES_XISDU_MSGTXTLNES,MSGSEVTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,27982,GF_TLR_RES_XISDU_MSGTXTLNES,MSGCATTYPECODE,nvarchar(3),NOT NULL,Yes,,
Current,,27983,GF_TLR_RES_XISDU_MSGTXTLNES,MSGTYPE,nvarchar(3),NOT NULL,Yes,,
Current,,27984,GF_TLR_RES_XISDU_MSGTXTLNES,LINECTR,int,NOT NULL,Yes,,
Current,,27985,GF_TLR_RES_XISDU_MSGTXTLNES,LINEDBID,nchar(5),NULL,,,
Current,,27986,GF_TLR_RES_XISDU_MSGTXTLNES,LINESERNO,int,NULL,,,
Current,,27950,GF_TLR_RES_XISDU_PROPERTY,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27951,GF_TLR_RES_XISDU_PROPERTY,DBID,nchar(5),NOT NULL,Yes,,
Current,,27952,GF_TLR_RES_XISDU_PROPERTY,RESPONSEID,int,NOT NULL,Yes,,
Current,,27953,GF_TLR_RES_XISDU_PROPERTY,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27954,GF_TLR_RES_XISDU_PROPERTY,PROPERTYESTIMATEDVALUEAMOUNT,"decimal(16,6)",NULL,,,
Current,,27955,GF_TLR_RES_XISDU_PROPERTY,PROPERTYFINANCEDNUMBEROFUNITS,int,NULL,,,
Current,,27956,GF_TLR_RES_XISDU_PROPERTY,PROPERTYUSAGETYPECODE,nchar(1),NULL,,,
Current,,27957,GF_TLR_RES_XISDU_PROPERTY,GSEPROPERTYTYPECODE,nvarchar(2),NULL,,,
Current,,27958,GF_TLR_RES_XISDU_PROPERTY,GSEPROJECTCLASSIFICATIONTYPECD,nvarchar(2),NULL,,,
Current,,27959,GF_TLR_RES_XISDU_PROPERTY,PROPERTYPREDICTEDVALUE,"decimal(16,6)",NULL,,,
Current,,27960,GF_TLR_RES_XISDU_PROPERTY,PROPERTYCONFIDENCESCORE,nvarchar(2),NULL,,,
Current,,27961,GF_TLR_RES_XISDU_PROPERTY,PROPERTYCITY,nvarchar(35),NULL,,,
Current,,27962,GF_TLR_RES_XISDU_PROPERTY,PROPERTYSTATE,nvarchar(2),NULL,,,
Current,,27963,GF_TLR_RES_XISDU_PROPERTY,PROPERTYSTREETADDRESS,nvarchar(50),NULL,,,
Current,,27964,GF_TLR_RES_XISDU_PROPERTY,PROPERTYPOSTALCODE,nvarchar(5),NULL,,,
Current,,27965,GF_TLR_RES_XISDU_PROPERTY,PROPERTYPOSTALCODEEXTENSION,nvarchar(4),NULL,,,
Current,,27966,GF_TLR_RES_XISDU_PROPERTY,SCRUBBEDPROPERTYCITY,nvarchar(35),NULL,,,
Current,,27967,GF_TLR_RES_XISDU_PROPERTY,SCRUBBEDPROPERTYSTATE,nvarchar(2),NULL,,,
Current,,27968,GF_TLR_RES_XISDU_PROPERTY,SCRUBBEDPROPERTYSTREETADDRESS,nvarchar(50),NULL,,,
Current,,27969,GF_TLR_RES_XISDU_PROPERTY,SCRUBBEDPROPERTYPOSTALCODE,nvarchar(35),NULL,,,
Current,,27970,GF_TLR_RES_XISDU_PROPERTY,SCRUBBEDPROPERTYPOSTALCODEEXT,nvarchar(35),NULL,,,
Current,,27971,GF_TLR_RES_XISDU_PROPERTY,CENSUSTRACT,nvarchar(35),NULL,,,
Current,,27972,GF_TLR_RES_XISDU_PROPERTY,COUNTYNAME,nvarchar(35),NULL,,,
Current,,27973,GF_TLR_RES_XISDU_PROPERTY,COUNTYCODE,nvarchar(35),NULL,,,
Current,,27974,GF_TLR_RES_XISDU_PROPERTY,MSAIDENTIFIER,nvarchar(35),NULL,,,
Current,,27975,GF_TLR_RES_XISDU_PROPERTY,STATEFIPSCODE,nvarchar(35),NULL,,,
Current,,27339,GF_TLR_RES_XISDU_SPCLFTRCDS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,27340,GF_TLR_RES_XISDU_SPCLFTRCDS,DBID,nchar(5),NOT NULL,Yes,,
Current,,27341,GF_TLR_RES_XISDU_SPCLFTRCDS,RESPONSEID,int,NOT NULL,Yes,,
Current,,27342,GF_TLR_RES_XISDU_SPCLFTRCDS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,27343,GF_TLR_RES_XISDU_SPCLFTRCDS,CNTR,int,NOT NULL,Yes,,
Current,,27344,GF_TLR_RES_XISDU_SPCLFTRCDS,SPECIALFEATURECODE,nvarchar(3),NULL,,,
Current,,27345,GF_TLR_RES_XISDU_SPCLFTRCDS,SPECIALFEATUREDESCRIPTION,nvarchar(50),NULL,,,
Current,,26755,GF_TLR_RES_XISDU_UWANALYSIS,LNUM,nchar(20),NOT NULL,Yes,,
Current,,26756,GF_TLR_RES_XISDU_UWANALYSIS,DBID,nchar(5),NOT NULL,Yes,,
Current,,26757,GF_TLR_RES_XISDU_UWANALYSIS,RESPONSEID,int,NOT NULL,Yes,,
Current,,26758,GF_TLR_RES_XISDU_UWANALYSIS,XISDURESPONSEID,int,NOT NULL,Yes,,
Current,,26759,GF_TLR_RES_XISDU_UWANALYSIS,REQUIREDFUNDSAMOUNT,"decimal(16,6)",NULL,,,
Current,,26760,GF_TLR_RES_XISDU_UWANALYSIS,AVAILABLEFUNDSAMOUNT,"decimal(16,6)",NULL,,,
Current,,26761,GF_TLR_RES_XISDU_UWANALYSIS,CASHBACKAMOUNT,"decimal(16,6)",NULL,,,
Current,,26762,GF_TLR_RES_XISDU_UWANALYSIS,SHORTAGEAMOUNT,"decimal(16,6)",NULL,,,
Current,,26763,GF_TLR_RES_XISDU_UWANALYSIS,NETCASHBACKAMOUNT,"decimal(16,6)",NULL,,,
Current,,26764,GF_TLR_RES_XISDU_UWANALYSIS,RESERVESAMOUNT,"decimal(16,6)",NULL,,,
Current,,26765,GF_TLR_RES_XISDU_UWANALYSIS,RESERVEMONTHS,int,NULL,,,
Current,,26766,GF_TLR_RES_XISDU_UWANALYSIS,HOUSINGEXPENSERATIOPERCENT,"decimal(16,6)",NULL,,,
Current,,26767,GF_TLR_RES_XISDU_UWANALYSIS,TOTALEXPENSERATIOPERCENT,"decimal(16,6)",NULL,,,
Current,,26768,GF_TLR_RES_XISDU_UWANALYSIS,TTLEXPRTOWTHLSTHNORQTO10MTHPCT,"decimal(16,6)",NULL,,,
Current,,26769,GF_TLR_RES_XISDU_UWANALYSIS,TTLEXPRTOWTHUNDISCLOSEDLIABPCT,"decimal(16,6)",NULL,,,
Current,,26770,GF_TLR_RES_XISDU_UWANALYSIS,PAYMENTFREQUENCYTYPECODE,nvarchar(2),NULL,,,
Current,,26771,GF_TLR_RES_XISDU_UWANALYSIS,ASSETSTOVERIFYAMOUNT,"decimal(16,6)",NULL,,,
Current,,26772,GF_TLR_RES_XISDU_UWANALYSIS,PERCENTSELLERCONTRIBUTION,"decimal(16,6)",NULL,,,
Current,,26773,GF_TLR_RES_XISDU_UWANALYSIS,SELLERCONTRIBUTIONAMOUNT,"decimal(16,6)",NULL,,,
Current,,26774,GF_TLR_RES_XISDU_UWANALYSIS,BORROWERFUNDSASPCTSALESPRC,"decimal(16,6)",NULL,,,
Current,,26775,GF_TLR_RES_XISDU_UWANALYSIS,ESTBORROWERCONTRIBUTIONAMOUNT,"decimal(16,6)",NULL,,,
Current,,26776,GF_TLR_RES_XISDU_UWANALYSIS,ESTBORROWERCONTRIBUTIONPERCENT,"decimal(16,6)",NULL,,,
Current,,5567,GF_TLR_RESPONSE,LNUM,nchar(20),NOT NULL,Yes,,
Current,,5568,GF_TLR_RESPONSE,RESPONSEID,int,NOT NULL,Yes,,
Current,,5569,GF_TLR_RESPONSE,DBID,nchar(5),NOT NULL,Yes,,
Current,,5570,GF_TLR_RESPONSE,INTERNAL_ACCOUNT,nvarchar(20),NULL,,,
