Entity Name,Table Name,Entity/Table Definition,Attribute Name,Column Name,Column Index,Attribute/Column Definition,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_SOURCE_SNM,REFERRAL_SOURCE_SNM,108,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP,REFERRAL_RELATIONSHIP,109,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP_CID,REFERRAL_RELATIONSHIP_CID,110,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP_SNM,REFERRAL_RELATIONSHIP_SNM,111,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_CHANNEL2,REFERRAL_CHANNEL2,112,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_CHANNEL2_CID,REFERRAL_CHANNEL2_CID,113,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_CHANNEL2_SNM,REFERRAL_CHANNEL2_SNM,114,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_TYPE2,REFERRAL_TYPE2,115,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_TYPE2_CID,REFERRAL_TYPE2_CID,116,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_TYPE2_SNM,REFERRAL_TYPE2_SNM,117,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_SOURCE2,REFERRAL_SOURCE2,118,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_SOURCE2_CID,REFERRAL_SOURCE2_CID,119,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_SOURCE2_SNM,REFERRAL_SOURCE2_SNM,120,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP2,REFERRAL_RELATIONSHIP2,121,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP2_CID,REFERRAL_RELATIONSHIP2_CID,122,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,REFERRAL_RELATIONSHIP2_SNM,REFERRAL_RELATIONSHIP2_SNM,123,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SETTLEMENT_AGENT,SETTLEMENT_AGENT,124,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SETTLEMENT_AGENT_CID,SETTLEMENT_AGENT_CID,125,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SETTLEMENT_AGENT_SNM,SETTLEMENT_AGENT_SNM,126,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,APPRAISER,APPRAISER,127,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,APPRAISER_CID,APPRAISER_CID,128,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,APPRAISER_SNM,APPRAISER_SNM,129,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,ATTORNEY,ATTORNEY,130,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,ATTORNEY_CID,ATTORNEY_CID,131,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,ATTORNEY_SNM,ATTORNEY_SNM,132,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,NOTARY,NOTARY,133,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,NOTARY_CID,NOTARY_CID,134,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,NOTARY_SNM,NOTARY_SNM,135,,nvarchar(20),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SALES_REP,SALES_REP,136,,nvarchar(90),NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SALES_REP_CID,SALES_REP_CID,137,,int,NULL,,,,,
WG_RPT_CMS,WG_RPT_CMS,,SALES_REP_SNM,SALES_REP_SNM,138,,nvarchar(20),NULL,,,,,
UNDCOND2,UNDCOND2,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
UNDCOND2,UNDCOND2,,DBID,DBID,1,,nchar(5),NOT NULL,Yes,,,,
UNDCOND2,UNDCOND2,,CNTR,CNTR,2,,int,NOT NULL,Yes,,,,
UNDCOND2,UNDCOND2,,S_SUNDCON,S_SUNDCON,3,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,S_UNDCAT,S_UNDCAT,4,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,S_UNDTYP,S_UNDTYP,5,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,CUUSRID,CUUSRID,6,,int,NULL,,,,,
UNDCOND2,UNDCOND2,,CUUSGRP,CUUSGRP,7,,int,NULL,,,,,
UNDCOND2,UNDCOND2,,CUDATE,CUDATE,8,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,CUSTATE,CUSTATE,9,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,SIGNDT,SIGNDT,10,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,WAIVEDDT,WAIVEDDT,11,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,LOANTYPE,LOANTYPE,12,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,UWCKLIST,UWCKLIST,13,,nvarchar(30),NULL,,,,,
UNDCOND2,UNDCOND2,,ISACTIVE,ISACTIVE,14,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,S_ASSOCDOC,S_ASSOCDOC,15,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,SHWWAIVE,SHWWAIVE,16,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,DISCLOSE,DISCLOSE,17,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,S_COMFLG,S_COMFLG,18,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,RESPONSIBLE_P,RESPONSIBLE_P,19,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,DUEDATE,DUEDATE,20,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,ERRORCAUSEBY,ERRORCAUSEBY,21,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,S_CONDITION_SRC,S_CONDITION_SRC,22,,nvarchar(8),NULL,,,,,
UNDCOND2,UNDCOND2,,CREATED_DATE,CREATED_DATE,23,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,CREATED_USER,CREATED_USER,24,,nvarchar(30),NULL,,,,,
UNDCOND2,UNDCOND2,,RECEIVED_DT,RECEIVED_DT,25,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,IMGSTATUS,IMGSTATUS,26,,nchar(1),NULL,,,,,
UNDCOND2,UNDCOND2,,REVIEWED_DT,REVIEWED_DT,27,,datetime,NULL,,,,,
UNDCOND2,UNDCOND2,,WAIVE_REASON_TEXT,WAIVE_REASON_TEXT,28,,nvarchar(256),NULL,,,,,
UNDCOND2,UNDCOND2,,CONDITION_TEXT,CONDITION_TEXT,29,,nvarchar(2000),NULL,,,,,
TRANSDATA,TRANSDATA,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
TRANSDATA,TRANSDATA,,PURPRICE,PURPRICE,1,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,IMPCOST,IMPCOST,2,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,COSTLAND,COSTLAND,3,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,REFAMT,REFAMT,4,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,ESTPREPD,ESTPREPD,5,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,ESTCLOS,ESTCLOS,6,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,MIFUND,MIFUND,7,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,DISCOUNT,DISCOUNT,8,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,SUBFIN,SUBFIN,9,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,SELLCLOS,SELLCLOS,10,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,FINFEES,FINFEES,11,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,LOANONLY,LOANONLY,12,,"decimal(18,3)",NULL,,,,,
TRANSDATA,TRANSDATA,,SUB_BELOW_MARKET,SUB_BELOW_MARKET,13,,nchar(1),NULL,,,,,
TRANSDATA,TRANSDATA,,SUBORDINATE_TOTAL,SUBORDINATE_TOTAL,14,,"decimal(18,3)",NULL,,,,,
VARTXT,VARTXT,,DBID,DBID,0,,nchar(5),NOT NULL,Yes,,,,
VARTXT,VARTXT,,SERIALNO,SERIALNO,1,,int,NOT NULL,Yes,,,,
VARTXT,VARTXT,,SEQNO,SEQNO,2,,int,NOT NULL,Yes,,,,
VARTXT,VARTXT,,TEXTSEG,TEXTSEG,3,,nchar(80),NULL,,,,,
VARTXT,VARTXT,,LNUM,LNUM,4,,nchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BULK_ID,BULK_ID,0,,int,NOT NULL,Yes,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,RECORD_ID,RECORD_ID,1,,int,NOT NULL,Yes,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,RECORD_PROCESSED,RECORD_PROCESSED,2,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LNUM,LNUM,3,,nchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,EXT_LNUM,EXT_LNUM,4,,nvarchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CLIENT_LNUM,CLIENT_LNUM,5,,nvarchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_NAME_FIRST,PB_NAME_FIRST,6,,nvarchar(30),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_NAME_LAST,PB_NAME_LAST,7,,nvarchar(30),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_USCITIZEN_YN,PB_USCITIZEN_YN,8,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_PERM_RES_ALIEN,PB_PERM_RES_ALIEN,9,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_NONPERM_RES_ALIEN,PB_NONPERM_RES_ALIEN,10,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_SSN,PB_SSN,11,,nvarchar(11),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_CREDIT_SCORE,PB_CREDIT_SCORE,12,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_MONTHLY_INCOME,PB_MONTHLY_INCOME,13,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_MONTHLY_DEBT,PB_MONTHLY_DEBT,14,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_NAME_FIRST,CB_NAME_FIRST,15,,nvarchar(30),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_NAME_LAST,CB_NAME_LAST,16,,nvarchar(30),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_USCITIZEN_YN,CB_USCITIZEN_YN,17,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_PERM_RES_ALIEN,CB_PERM_RES_ALIEN,18,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_NONPERM_RES_ALIEN,CB_NONPERM_RES_ALIEN,19,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_SSN,CB_SSN,20,,nvarchar(11),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_CREDIT_SCORE,CB_CREDIT_SCORE,21,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_MONTHLY_INCOME,CB_MONTHLY_INCOME,22,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_MONTHLY_DEBT,CB_MONTHLY_DEBT,23,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_ADDR1,PROP_ADDR1,24,,nvarchar(55),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_CITY,PROP_CITY,25,,nvarchar(25),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_STATE,PROP_STATE,26,,nchar(2),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_ZIP,PROP_ZIP,27,,nvarchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_TYPE,PROP_TYPE,28,,nvarchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_NBR_UNITS,PROP_NBR_UNITS,29,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_OCCUPANCY,PROP_OCCUPANCY,30,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_SALES_PRICE,PROP_SALES_PRICE,31,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_CONCURR_FIN,PROP_CONCURR_FIN,32,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PROP_APPRAISED_VALUE,PROP_APPRAISED_VALUE,33,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_PURPOSE,LOAN_PURPOSE,34,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_PURP_OF_REFI,LOAN_PURP_OF_REFI,35,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_DOC_LEVEL,LOAN_DOC_LEVEL,36,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_DELIVERY_TERMS,LOAN_DELIVERY_TERMS,37,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_DELEGATED_ENDRSMNT,LOAN_DELEGATED_ENDRSMNT,38,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_AMT,LOAN_AMT,39,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,INVESTOR_LOCK_PERIOD,INVESTOR_LOCK_PERIOD,40,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_INTRATE,PRODUCT_INTRATE,41,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_IPG_NAME,PRODUCT_IPG_NAME,42,,nvarchar(240),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_IPG_INVESTOR,PRODUCT_IPG_INVESTOR,43,,nvarchar(4),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_IPG_PRODUCT,PRODUCT_IPG_PRODUCT,44,,nvarchar(4),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_IPG_PROGRAM,PRODUCT_IPG_PROGRAM,45,,nvarchar(4),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_IPG_PRICE_GROUP,PRODUCT_IPG_PRICE_GROUP,46,,nvarchar(4),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRODUCT_S_PROD,PRODUCT_S_PROD,47,,nvarchar(8),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,INTEREST_RATE,INTEREST_RATE,48,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASE_PRICE,BASE_PRICE,49,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRICE_ADJUSTMENT,PRICE_ADJUSTMENT,50,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,NET_PRICE,NET_PRICE,51,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CALC_SUBJLTV,CALC_SUBJLTV,52,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CALC_COMBLTV,CALC_COMBLTV,53,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CALC_DRATIO,CALC_DRATIO,54,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,APPLICATION_DATE,APPLICATION_DATE,55,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BUSINESS_CHANNEL,BUSINESS_CHANNEL,56,,nvarchar(8),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CLOSING_DATE,CLOSING_DATE,57,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_APPL_NBR,PB_APPL_NBR,58,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CB_APPL_NBR,CB_APPL_NBR,59,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,ORIGINATING_LENDER,ORIGINATING_LENDER,60,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_STATUS,LOAN_STATUS,61,,nvarchar(8),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_ACTIVITY,LOAN_ACTIVITY,62,,nvarchar(8),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASEMGN,BASEMGN,63,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CEILFCTR,CEILFCTR,64,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,FLOORFCTR,FLOORFCTR,65,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASE_MARKET,BASE_MARKET,66,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASE_ORIGINATION,BASE_ORIGINATION,67,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASEMKTDISC,BASEMKTDISC,68,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASEQUAL,BASEQUAL,69,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,BASERATE,BASERATE,70,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CLIENTRATEINFO,CLIENTRATEINFO,71,,nvarchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SEL_ROW_INSTANCE,SEL_ROW_INSTANCE,72,,smallint,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SEL_ROW_KEY,SEL_ROW_KEY,73,,nchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SELECTEDINVESTOR,SELECTEDINVESTOR,74,,nvarchar(30),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SELECTEDPROGRAM,SELECTEDPROGRAM,75,,nvarchar(20),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SELRTCODE,SELRTCODE,76,,nvarchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,RMINCR,RMINCR,77,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,RLMINC,RLMINC,78,,"decimal(16,6)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,STCODE,STCODE,79,,nchar(2),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CYCODE,CYCODE,80,,nchar(3),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_TERM,LOAN_TERM,81,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,TPO,TPO,82,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,IMPOUND_AUTH,IMPOUND_AUTH,83,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,CASHOUT,CASHOUT,84,,nchar(1),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,FSTPMTDT,FSTPMTDT,85,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LIEN_POSITION,LIEN_POSITION,86,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOAN_TYPE,LOAN_TYPE,87,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_DOB,PB_DOB,88,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,AUS_UW_TYPE,AUS_UW_TYPE,89,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PB_BORROWERTYPE,PB_BORROWERTYPE,90,,nvarchar(128),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,PRICE_NAME,PRICE_NAME,91,,nvarchar(480),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,TAX_ESCROW_IND,TAX_ESCROW_IND,92,,nvarchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,INS_ESCROW_IND,INS_ESCROW_IND,93,,nvarchar(10),NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,ORIGINAL_LA_INPUT,ORIGINAL_LA_INPUT,94,,"decimal(25,0)",NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOCK_DATE_OVERRIDE,LOCK_DATE_OVERRIDE,95,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,LOCK_EXP_DATE,LOCK_EXP_DATE,96,,datetime,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,TEMPLATE_ID,TEMPLATE_ID,97,,int,NULL,,,,,
WG_BULK_IMPORT_DATA,WG_BULK_IMPORT_DATA,,SELLER_LOAN_REG_CID,SELLER_LOAN_REG_CID,98,,nvarchar(10),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,LNUM,LNUM,0,,nchar(20),NOT NULL,Yes,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,ASSETID,ASSETID,1,,int,NOT NULL,Yes,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,VIN,VIN,2,,nvarchar(64),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,MAKE,MAKE,3,,nvarchar(30),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,MODEL,MODEL,4,,nvarchar(50),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,YEAR,YEAR,5,,nvarchar(4),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,MSRP,MSRP,6,,"numeric(16,6)",NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,NEW_YN,NEW_YN,7,,nchar(1),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,SERIAL,SERIAL,8,,nvarchar(30),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,S_FUEL_TYPE,S_FUEL_TYPE,9,,nvarchar(8),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,VEHICLE_REG_NUMBER,VEHICLE_REG_NUMBER,10,,nvarchar(64),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,BODY_TRIM,BODY_TRIM,11,,nvarchar(50),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,S_VEHICLE_CONDITION,S_VEHICLE_CONDITION,12,,nvarchar(8),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,COLL_TITLE_NUM,COLL_TITLE_NUM,13,,nvarchar(64),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,S_CNRE_OWNERSHIP,S_CNRE_OWNERSHIP,14,,nvarchar(8),NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,LENGTH,LENGTH,15,,"numeric(18,0)",NULL,,,,,
WG_ASSET_VEHICLE,WG_ASSET_VEHICLE,,WIDTH,WIDTH,16,,"numeric(18,0)",NULL,,,,,
GF_TS_AUDIT_LOAN_DELETE,GF_TS_AUDIT_LOAN_DELETE,,DELETED_LNUM,DELETED_LNUM,0,,nchar(20),NOT NULL,Yes,,,,
GF_TS_AUDIT_LOAN_DELETE,GF_TS_AUDIT_LOAN_DELETE,,DELETED_CLNUM,DELETED_CLNUM,1,,nvarchar(20),NULL,,,,,
