Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,Excluded
HMDAINFO,HMDAREPORTABLELAOVR,"decimal(16,6)",NULL,,,,
HMDAINFO,MSACODE,nvarchar(6),NULL,,,,
HMDAINFO,STCODE,nvarchar(2),NULL,,,,
HMDAINFO,CYCODE,nvarchar(3),NULL,,,,
HMDAINFO,CENTRACT,nvarchar(8),NULL,,,,
HMDAINFO,ISANYBORRINCHMDARPTB,nchar(1),NULL,,,,
HMDAINFO,HMDAREPORTABLEDESC,nvarchar(50),NULL,,,,
HMDAINFO,APPDATEISNULL,nchar(4),NULL,,,,
HMDAINFO,LOCKDATEISNULL,nchar(4),NULL,,,,
HMDAINFO,RATESPREADISNULL,nchar(4),NULL,,,,
HMDAINFO,APPINCOMEISNULL,nchar(4),NULL,,,,
HMDAXPRT,PRI_DBID,nchar(5),NOT NULL,Yes,,,
HMDAXPRT,ACODE,nchar(1),NULL,,,,
HMDAXPRT,RNAME,nvarchar(30),NULL,,,Yes,
HMDAXPRT,RID,nvarchar(10),NULL,,,,
HMDAXPRT,RADDR,nvarchar(40),NULL,,,Yes,
HMDAXPRT,RCITY,nvarchar(25),NULL,,,Yes,
HMDAXPRT,RSTATE,nchar(2),NULL,,,Yes,
HMDAXPRT,RZIP,nvarchar(10),NULL,,,,
HMDAXPRT,PNAME,nvarchar(30),NULL,,,Yes,
HMDAXPRT,PADDR,nvarchar(40),NULL,,,,
HMDAXPRT,PCITY,nvarchar(25),NULL,,,Yes,
HMDAXPRT,PSTATE,nchar(2),NULL,,,,
HMDAXPRT,PZIP,nvarchar(10),NULL,,,,
HMDAXPRT,CNAME,nvarchar(30),NULL,,,Yes,
HMDAXPRT,CPNUM,nvarchar(12),NULL,,,,
HMDAXPRT,SOFCR,nvarchar(40),NULL,,,,
HMDAXPRT,RGNUM,nvarchar(2),NULL,,,,
HMDAXPRT,TAXID,nvarchar(10),NULL,,,Yes,
HMDAXPRT,FROMD,datetime,NULL,,,,
HMDAXPRT,TODATE,datetime,NULL,,,,
HMDAXPRT,FTYPE,nchar(1),NULL,,,,
HMDAXPRT,DBID,nchar(5),NULL,,,,
HMDAXPRT,QSERNUM,int,NULL,,,,
HMDAXPRT,DENLRSN,nchar(1),NULL,,,,
HMDAXPRT,SUBMITNA,nchar(1),NULL,,,,
HMDAXPRT,RPTYEAR,nvarchar(4),NULL,,,,
HMDAXPRT,CFPNUM,nvarchar(12),NULL,,,,
HMDAXPRT,S_CUSTOMQRY,nvarchar(8),NULL,,,,
HMDAXPRT,CEMAIL,nvarchar(45),NULL,,,Yes,
HMDAXPRT,HMDA_LAR_LEI,nvarchar(20),NULL,,,,
INCOME,LNUM,nchar(20),NOT NULL,Yes,,,
INCOME,BNUM,smallint,NOT NULL,Yes,,,
INCOME,DBID,nchar(5),NOT NULL,Yes,,,
INCOME,CTR,smallint,NOT NULL,Yes,,,
INCOME,TITLE,nvarchar(30),NULL,,,,
INCOME,BUSTYPE,nvarchar(30),NULL,,,,
INCOME,SUPERVSR,nvarchar(35),NULL,,,Yes,
INCOME,INCMNAME,nvarchar(50),NULL,,,,
INCOME,ADDR1,nvarchar(35),NULL,,,Yes,
INCOME,ADDR2,nvarchar(35),NULL,,,Yes,
INCOME,CITY,nvarchar(35),NULL,,,Yes,
INCOME,STATE,nchar(2),NULL,,,Yes,
INCOME,ZIP,nvarchar(10),NULL,,,Yes,
INCOME,PHONE,nvarchar(11),NULL,,,Yes,
INCOME,PHONEXT,nvarchar(6),NULL,,,Yes,
INCOME,ATTNOF,nvarchar(35),NULL,,,,
INCOME,FAXNO,nvarchar(11),NULL,,,,
INCOME,ID,nvarchar(12),NULL,,,,
INCOME,EMPDFROM,datetime,NULL,,,,
INCOME,EMPDTO,datetime,NULL,,,,
INCOME,YRSATJOB,"decimal(16,6)",NULL,,,,
INCOME,YRSINPRO,"decimal(16,6)",NULL,,,,
INCOME,JEXPDESC,nvarchar(35),NULL,,,,
INCOME,JEXPAMT,"decimal(16,6)",NULL,,,,
INCOME,PRIMINC,nchar(1),NULL,,,,
INCOME,S_INCOME,nvarchar(8),NULL,,,,
INCOME,S_PAYPER,nvarchar(8),NULL,,,,
INCOME,INCAMT,"decimal(18,3)",NULL,,,Yes,
INCOME,INCDESC,nvarchar(30),NULL,,,,
INCOME,MNTEQUIV,"decimal(18,3)",NULL,,,,
INCOME,USEQUAL,nchar(1),NULL,,,,
INCOME,TYPEFLAG,nchar(1),NULL,,,,
INCOME,SELFEMPL,nchar(1),NULL,,,,
INCOME,BENEFIT,nchar(1),NULL,,,,
INCOME,BEN_TYPE,nvarchar(30),NULL,,,,
INCOME,ACCTOF,nvarchar(35),NULL,,,,
INCOME,ACCTNUM,nvarchar(20),NULL,,,Yes,
INCOME,VERIFY,nchar(1),NULL,,,,
INCOME,OTHERDSC,nvarchar(40),NULL,,,,
INCOME,NONTAXBL,nchar(1),NULL,,,Yes,
INCOME,INCOME_VERIFIED,nchar(1),NULL,,,Yes,
INCOME,MILITARY_YN,nchar(1),NULL,,,,
INCOME,PERCBUSOWN,"decimal(16,6)",NULL,,,,
INCOME,TSWE_INCOME_IND,nchar(1),NULL,,,,
INCOME,EFFECTIVE_MO_INC,"decimal(18,3)",NULL,,,,
INCOME,S_JOB_TYPE,nvarchar(8),NULL,,,,
INCOME,OVRTIME_CONT,nvarchar(25),NULL,,,Yes,
INCOME,PROB_CONT_EMPLOY,nvarchar(25),NULL,,,,
INCOME,OTHERINCTYPEDESC,nvarchar(500),NULL,,,,
INCOME,S_SPECBOREMPRELTYPE,nvarchar(8),NULL,,,,
INCOME,OTHERSPECBOREMPRELTYPEDSC,nvarchar(80),NULL,,,,
INCOME,RURALHOUSINGCALC,nchar(1),NULL,,,,
INCOME,COUNTRY,nvarchar(35),NULL,,,Yes,
INCOME,VERIFICATION_TYPE,nvarchar(8),NULL,,,,
INCOME,VERIF_TYPE_DESC,nvarchar(80),NULL,,,,
INCOME,STATED_FLAG,nchar(1),NULL,,,Yes,
INCOME,RECORD_CREATED,nvarchar(35),NULL,,,,
INCOME,S_INCOMECATEGORY,nvarchar(8),NULL,,,,
INCOME,OCCUPATION,nvarchar(8),NULL,,,Yes,
INCOME,INCSTIND,nchar(1),NULL,,,,
INCOME,S_SELFEMPTYPE,nvarchar(8),NULL,,,,
INCOME,PRE_VERI_GROSS_INC,"decimal(18,3)",NULL,,,,
INCOME,USE_GROSS_INCOME,nchar(1),NULL,,,,
INCOME,YTD_AMOUNT,"decimal(18,3)",NULL,,,Yes,
INCOME,YTD_AS_OF_DATE,datetime,NULL,,,Yes,
INCOME,INC_SRC_CTR,int,NULL,,,,
INCOME,YTD_AVG_INCOME,"decimal(18,3)",NULL,,,Yes,
INCOME,FOREIGNINCOME,nchar(1),NULL,,,Yes,
INCOME,SEASONALINCOME,nchar(1),NULL,,,Yes,
INCOME,LIABCTR,int,NULL,,,,
INCOME,GROSSUPOVR,"decimal(16,6)",NULL,,,Yes,
INCOME,GROSSUP,"decimal(16,6)",NULL,,,Yes,
INCOME,FROM_INCOME_CALC,nchar(1),NULL,,,Yes,
INCOME,STATED_INC,"decimal(18,3)",NULL,,,Yes,
INFO1008,LNUM,nchar(20),NOT NULL,Yes,,,
INFO1008,BASEINC,"numeric(18,3)",NULL,,,,
INFO1008,OTHERINC,"numeric(18,3)",NULL,,,,
INFO1008,POSINC,"decimal(16,6)",NULL,,,,
INFO1008,C_BASEINC,"numeric(18,3)",NULL,,,,
INFO1008,C_OTHERINC,"numeric(18,3)",NULL,,,,
INFO1008,C_POSINC,"decimal(16,6)",NULL,,,,
INFO1008,TBASEINC,"numeric(18,3)",NULL,,,,
INFO1008,TOTHERINC,"numeric(18,3)",NULL,,,,
INFO1008,TPOSINC,"decimal(16,6)",NULL,,,,
INFO1008,TBORINC,"numeric(18,3)",NULL,,,,
INFO1008,TCBORINC,"numeric(18,3)",NULL,,,,
INFO1008,ALLINC,"numeric(18,3)",NULL,,,,
INFO1008,FIRSTMORT,"decimal(18,3)",NULL,,,Yes,
INFO1008,SECMORT,"decimal(18,3)",NULL,,,,
INFO1008,HAZINS,"decimal(18,3)",NULL,,,,
INFO1008,TAXES,"decimal(18,3)",NULL,,,Yes,
INFO1008,MORTINS,"decimal(18,3)",NULL,,,,
INFO1008,ASSDUES,"decimal(18,3)",NULL,,,,
INFO1008,LEASE,"decimal(16,6)",NULL,,,,
INFO1008,OTHEREXP,"decimal(18,3)",NULL,,,,
INFO1008,THOUSEXP,"decimal(18,3)",NULL,,,,
INFO1008,NEGCASH,"decimal(18,3)",NULL,,,,
INFO1008,OTHERMTHY,"decimal(18,3)",NULL,,,,
INFO1008,ALLPMT,"decimal(18,3)",NULL,,,,
L_SYMBOL,FLDNAME,nvarchar(20),NOT NULL,Yes,,,
L_SYMBOL,DBSYMBOL,nvarchar(8),NOT NULL,Yes,,,
L_SYMBOL,ALIAS,nvarchar(128),NULL,,,Yes,
L_SYMBOL,SYMBOLID,int,NOT NULL,,,,
L_SYMBOL,PROFID,int,NULL,,,,
L_SYMBOL,DESCRIPT,nvarchar(256),NULL,,,,
L_SYMBOL,REFCODE,nvarchar(120),NULL,,,,
L_SYMBOL,CATEGORY,smallint,NULL,,,,
L_SYMBOL,MISMO_VALUE,nvarchar(120),NULL,,,,
L_SYMBOL,SRCENV,nvarchar(5),NULL,,,,
L_SYMBOL,REC_CUSTOM,nchar(1),NULL,,,,
L_SYMBOL,CREATE_DATE,datetime,NULL,,,,
L_SYMBOL,MODIFY_DATE,datetime,NULL,,,,
LIABLTY,LNUM,nchar(20),NOT NULL,Yes,,,
LIABLTY,BNUM,smallint,NOT NULL,Yes,,,
LIABLTY,DBID,nchar(5),NOT NULL,Yes,,,
LIABLTY,LIABCTR,smallint,NOT NULL,Yes,,,
LIABLTY,S_LIAB,nvarchar(8),NULL,,,,
LIABLTY,LIABDESC,nvarchar(30),NULL,,,,
LIABLTY,ACCTNUM,nvarchar(25),NULL,,,Yes,
LIABLTY,HOLDER,nvarchar(35),NULL,,,,
LIABLTY,HADDR1,nvarchar(35),NULL,,,Yes,
LIABLTY,HADDR2,nvarchar(35),NULL,,,Yes,
LIABLTY,HCITY,nvarchar(25),NULL,,,,
LIABLTY,HSTATE,nchar(2),NULL,,,Yes,
LIABLTY,HZIP,nvarchar(10),NULL,,,,
LIABLTY,HPHONE,nvarchar(11),NULL,,,Yes,
LIABLTY,HEXT,nvarchar(5),NULL,,,,
LIABLTY,HFAX,nvarchar(11),NULL,,,,
LIABLTY,ATTNOF,nvarchar(30),NULL,,,,
LIABLTY,ACCTBAL,"decimal(18,3)",NULL,,,Yes,
LIABLTY,ACCTPYMT,"decimal(18,3)",NULL,,,,
LIABLTY,S_PAYPER,nvarchar(8),NULL,,,,
LIABLTY,MTHPYMT,"decimal(18,3)",NULL,,,Yes,
LIABLTY,PYMTLEFT,smallint,NULL,,,,
LIABLTY,INCPYMT,nchar(1),NULL,,,Yes,
LIABLTY,INCBAL,nchar(1),NULL,,,,
LIABLTY,DATEPAID,datetime,NULL,,,,
LIABLTY,ACCTIN,nvarchar(30),NULL,,,,
LIABLTY,REOCNTR,smallint,NULL,,,Yes,
LIABLTY,MNPAYLFT,smallint,NULL,,,,
LIABLTY,VERIFIED,nchar(1),NULL,,,,
LIABLTY,CRDTCTR,smallint,NULL,,,,
LIABLTY,ORIGAMT,"decimal(18,3)",NULL,,,,
LIABLTY,PAYTYPE,nchar(1),NULL,,,,
LIABLTY,VERIFY,nchar(1),NULL,,,,
LIABLTY,S_LIENPS,nvarchar(8),NULL,,,,
LIABLTY,ORIGDBTDT,datetime,NULL,,,,
LIABLTY,EXPDBTDT,datetime,NULL,,,,
LIABLTY,RESUBIND,nchar(1),NULL,,,,
LIABLTY,OMIT,nchar(1),NULL,,,,
LIABLTY,MTG_TYPE_DESCRIPT,nvarchar(20),NULL,,,,
LIABLTY,PURCH_MONEY_IND,nchar(1),NULL,,,,
LIABLTY,S_EXCLUSION_REASON,nvarchar(8),NULL,,,,
LIABLTY,S_MTG_TYPE,nvarchar(8),NULL,,,,
LIABLTY,SECURITY_INSTR_VOLUME,nvarchar(30),NULL,,,,
LIABLTY,DEBT_CCTIN_TITLE,nvarchar(20),NULL,,,,
LIABLTY,TRUSTEE_NAME,nvarchar(60),NULL,,,Yes,
LIABLTY,TRUSTEE_ADDR1,nvarchar(60),NULL,,,Yes,
LIABLTY,TRUSTEE_CITY,nvarchar(25),NULL,,,Yes,
LIABLTY,TRUSTEE_STATE,nchar(2),NULL,,,Yes,
LIABLTY,TRUSTEE_ZIP,nvarchar(10),NULL,,,Yes,
LIABLTY,EXECUTEDDATE,datetime,NULL,,,,
LIABLTY,RECDATE,datetime,NULL,,,,
LIABLTY,RECBOOK,nvarchar(12),NULL,,,,
LIABLTY,RECPAGE,nvarchar(12),NULL,,,,
LIABLTY,RECCITY,nvarchar(25),NULL,,,Yes,
LIABLTY,RECNUM,nvarchar(20),NULL,,,,
LIABLTY,HELOCMAXBAL,"decimal(18,3)",NULL,,,,
LIABLTY,OTHERDEBTTYPEDESC,nvarchar(80),NULL,,,,
LIABLTY,DEBTPERDIEM,"decimal(16,6)",NULL,,,Yes,
LIABLTY,DEBTPAYOFFTHRUDT,datetime,NULL,,,Yes,
LIABLTY,CLOSE_DATE,datetime,NULL,,,,
LIABLTY,OPENED_DATE,datetime,NULL,,,,
LIABLTY,HIGH_CREDIT,"numeric(16,6)",NULL,,,Yes,
LIABLTY,PER_DIEM_CALC,"decimal(18,3)",NULL,,,,
LIABLTY,PER_DIEM_OVERRIDE,"decimal(18,3)",NULL,,,,
LIABLTY,INTEREST_RATE,"decimal(16,6)",NULL,,,,
LIABLTY,SECURED,nchar(1),NULL,,,,
LIABLTY,MARGIN_DEBT,nchar(1),NULL,,,,
LIABLTY,INVESTMENT_CREDIT_LINE,nchar(1),NULL,,,,
LIABLTY,CREDIT_TYPE_OTH,nvarchar(30),NULL,,,,
LIABLTY,S_CREDIT_CARD_TYPE,nvarchar(8),NULL,,,Yes,
LIABLTY,INTERNAL_REFI,nchar(1),NULL,,,,
LIABLTY,HCOUNTRY,nvarchar(35),NULL,,,,
LIABLTY,SOURCE_CB_PMT,"numeric(16,6)",NULL,,,,
LIABLTY,RECCOUNTY,nvarchar(45),NULL,,,Yes,
LIABLTY,RELEASE_FIN_INFO,nchar(1),NULL,,,Yes,
LIABLTY,DEBT_ESTABLISH_STATE,nchar(2),NULL,,,,
LIABLTY,JOINT_BNUM,smallint,NULL,,,,
LIABLTY,DEBT_VERIFI_TYPE,nvarchar(8),NULL,,,,
LIABLTY,DEBT_VERI_TYPE_DESC,nvarchar(80),NULL,,,,
LIABLTY,CLOSE_ACCOUNT,nchar(1),NULL,,,,
LIABLTY,REFIN_SERV_SYS,nvarchar(8),NULL,,,,
LIABLTY,RECORD_CREATED,nvarchar(35),NULL,,,,
LIABLTY,CREDITLIABILITYID,nvarchar(20),NULL,,,,
LIABLTY,DOCUMENT_NO,nvarchar(20),NULL,,,Yes,
LIABLTY,SERIAL_NUMBER,nvarchar(20),NULL,,,Yes,
LIABLTY,DEBT_ROUTING_NO,nvarchar(9),NULL,,,Yes,
LIABLTY,BENEFICIARY_NAME,nvarchar(35),NULL,,,Yes,
LIABLTY,BEN_ACCT_NUM,nchar(35),NULL,,,Yes,
LIABLTY,NOTE_TO_BENEFICIARY,nvarchar(256),NULL,,,Yes,
LIABLTY,NOTE_TO_BANK,nvarchar(256),NULL,,,Yes,
LIABLTY,REENTER_ACCT_NUM,nvarchar(25),NULL,,,Yes,
LIABLTY,DEBT_REROUTING_NO,nvarchar(9),NULL,,,Yes,
LIABLTY,REBEN_ACCT_NUM,nvarchar(35),NULL,,,Yes,
LIABLTY,S_LIABILITYDISBTYPE,nvarchar(8),NULL,,,,
LIABLTY,P_PYMTLEFT,int,NULL,,,,
LIABLTY,P_MNPAYLFT,int,NULL,,,,
LIABLTY,P_BALANCE,"decimal(18,3)",NULL,,,,
LIABLTY,P_AMOUNT,"decimal(18,3)",NULL,,,,
LIABLTY,P_PARTIALIND,nchar(1),NULL,,,,
LIABLTY,LIABLTY_INDICATOR,nchar(1),NULL,,,,
LIABLTY,OWNERSHP_TYPE,nvarchar(8),NULL,,,Yes,
LIABLTY,DEDUCT_FROM_INC,nchar(1),NULL,,,,
LIABLTY,S_ACCOUNT_OWNERSHIP,nvarchar(8),NULL,,,,
LIABLTY,LATE_30_DAYS,smallint,NULL,,,,
LIABLTY,LATE_60_DAYS,smallint,NULL,,,,
LIABLTY,LATE_90_DAYS,smallint,NULL,,,,
LIABLTY,LATE_120_DAYS,smallint,NULL,,,,
LIABLTY,CREDIT_LIMIT_AMOUNT,"numeric(16,6)",NULL,,,Yes,
LIABLTY,INC_CREDIT_LINE,nchar(1),NULL,,,Yes,
MISC1003,LNUM,nchar(20),NOT NULL,Yes,,,
MISC1003,APPNUM,smallint,NOT NULL,Yes,,Yes,
MISC1003,OTHINCM,nchar(1),NULL,,,,
MISC1003,COMMUNTY,nchar(1),NULL,,,,
MISC1003,JOINTLY,nchar(1),NULL,,,,
MISC1003,PROF_MERGE_BWRS,nchar(1),NULL,,,,
POA,LNUM,nchar(20),NOT NULL,Yes,,,
POA,BNUM,smallint,NOT NULL,Yes,,,
POA,DBID,nchar(5),NOT NULL,Yes,,,
POA,POADBID,nchar(5),NULL,,,,
POA,POASN,int,NULL,,,Yes,
POA,POA_SIGN_NAME,nvarchar(70),NULL,,,Yes,
POA,POA_TITLE,nvarchar(25),NULL,,,Yes,
POA,POA_CAPACITY,nvarchar(25),NULL,,,,
POA,POA_DESC_TEXT,nvarchar(250),NULL,,,,
POA,POA_EMAIL,nvarchar(128),NULL,,,Yes,
POA,POA_TELEPHONE,nvarchar(25),NULL,,,Yes,
POA,POA_MOBILE,nvarchar(25),NULL,,,Yes,
PREDCTRS,LNUM,nchar(20),NOT NULL,Yes,,,
PREDCTRS,BNUM,smallint,NOT NULL,Yes,,,
PREDCTRS,DBID,nchar(5),NOT NULL,Yes,,,
PREDCTRS,SOURCE,nvarchar(30),NOT NULL,Yes,,,
PREDCTRS,NAME,nvarchar(15),NOT NULL,Yes,,Yes,
PREDCTRS,CTR,smallint,NOT NULL,Yes,,,
PREDCTRS,CQOPER,nchar(1),NULL,,,,
PREDCTRS,ORGORRES,nchar(1),NULL,,,,
PREDCTRS,SCORES,nvarchar(10),NULL,,,Yes,
PREDCTRS,FACTORS,nvarchar(30),NULL,,,,
PREDCTRS,EXCLUSION,nchar(1),NULL,,,,
PREDCTRS,RECORD_CREATED,nvarchar(35),NULL,,,,
PREVRES,LNUM,nchar(20),NOT NULL,Yes,,,
PREVRES,BNUM,smallint,NOT NULL,Yes,,,
PREVRES,DBID,nchar(5),NOT NULL,Yes,,,
PREVRES,RESCTR,smallint,NOT NULL,Yes,,,
PREVRES,RESADD1,nvarchar(100),NULL,,,Yes,
PREVRES,RESADD2,nvarchar(100),NULL,,,Yes,
PREVRES,RESCITY,nvarchar(25),NULL,,,Yes,
PREVRES,RESST,nchar(2),NULL,,,,
PREVRES,RESZIP,nvarchar(10),NULL,,,Yes,
PREVRES,S_OWNRNT,nvarchar(8),NULL,,,,
PREVRES,RESNMYRS,"decimal(16,6)",NULL,,,,
PREVRES,ACCTPREV,nvarchar(20),NULL,,,,
PREVRES,ACCTHLDR,nvarchar(35),NULL,,,,
PREVRES,RESCNTRY,nvarchar(35),NULL,,,Yes,
PREVRES,LANDCTR,smallint,NULL,,,,
PREVRES,RESCNTY,nvarchar(35),NULL,,,Yes,
PREVRES,RES_FADDR_INDICATOR,nchar(1),NULL,,,,
PREVRES,RECORD_CREATED,nvarchar(35),NULL,,,,
PREVRES,YRS_AT_PREV,int,NULL,,,,
PREVRES,MNTHS_AT_PREV,int,NULL,,,,
PREVRES,S_RES_UNIT_TYPE,nvarchar(8),NULL,,,,
PREVRES,RES_UNIT_NUM,nvarchar(12),NULL,,,,
PREVRES,RES_CNTRY_CODE,nvarchar(2),NULL,,,Yes,
PREVRES,PREV_STATE_FOREIN,nvarchar(35),NULL,,,,
PREVRES,PREV_POSTCODE,nvarchar(12),NULL,,,,
PREVRES,S_LIVE_RENT_FREE_ENUMS,nvarchar(8),NULL,,,,
PRODUCT,LNUM,nchar(20),NOT NULL,Yes,,,
PRODUCT,S_PROD,nvarchar(8),NULL,,,,
PRODUCT,S_RATE,nvarchar(8),NULL,,,,
PRODUCT,S_RTCODE,nvarchar(10),NULL,,,,
PRODUCT,OLA,"decimal(18,3)",NULL,,,,
PRODUCT,LTV,"decimal(16,6)",NULL,,,,
PRODUCT,S_LCKTYP,nvarchar(8),NULL,,,,
PRODUCT,LOCKDATE,datetime,NULL,,,,
PRODUCT,LOCKEXP,datetime,NULL,,,,
PRODUCT,LOCKDAYS,smallint,NULL,,,,
PRODUCT,INTRATE,"decimal(16,6)",NULL,,,,
PRODUCT,LOANTERM,smallint,NULL,,,,
PRODUCT,S_LCKEXP,nvarchar(8),NULL,,,,
PRODUCT,S_RATIO,nvarchar(8),NULL,,,,
PRODUCT,S_BYDOWN,nvarchar(8),NULL,,,,
PRODUCT,S_MIPLAN,nvarchar(8),NULL,,,,
PRODUCT,FMIRFLAG,nchar(1),NULL,,,,
PRODUCT,FMIRFCTR,"decimal(16,6)",NULL,,,,
PRODUCT,BALLFLAG,nchar(1),NULL,,,,
PRODUCT,AMTERM,smallint,NULL,,,,
PRODUCT,PIPMT,"decimal(18,3)",NULL,,,,
PRODUCT,S_PMTSTR,nvarchar(8),NULL,,,,
PRODUCT,S_DISC,nvarchar(8),NULL,,,,
PRODUCT,S_ORIG,nvarchar(8),NULL,,,,
PRODUCT,BASELA,"decimal(18,3)",NULL,,,,
PRODUCT,LOCKED,nchar(1),NULL,,,,
PRODUCT,S_QRATE,nvarchar(8),NULL,,,,
PRODUCT,BASERATE,"decimal(16,6)",NULL,,,,
PRODUCT,CNFIRM,nchar(1),NULL,,,,
PRODUCT,BASEMKTDISC,"decimal(16,6)",NULL,,,,
PRODUCT,MKTDISC,"decimal(16,6)",NULL,,,,
PRODUCT,DISCPTS,"decimal(16,6)",NULL,,,,
PRODUCT,ORIGPTS,"decimal(16,6)",NULL,,,,
PRODUCT,RTCALCTYPE,smallint,NULL,,,,
PRODUCT,PPY,smallint,NULL,,,,
PRODUCT,CALFACT,smallint,NULL,,,,
PRODUCT,FIRSTBYDNPMT,"decimal(18,3)",NULL,,,,
PRODUCT,SECBYDNPMT,"decimal(18,3)",NULL,,,,
PRODUCT,THIRDBYDNPMT,"decimal(18,3)",NULL,,,,
PRODUCT,MKTDISCOVERRIDE,"decimal(16,6)",NULL,,,,
PRODUCT,INTRATEOVERRIDE,"decimal(16,6)",NULL,,,,
PRODUCT,S_RTCODEOVR,nvarchar(10),NULL,,,,
PRODUCT,S_LTYPE,nvarchar(8),NULL,,,,
PRODUCT,S_PROGRM,nvarchar(8),NULL,,,,
PRODUCT,FINMIPERC,"decimal(16,6)",NULL,,,,
PRODUCT,QUALRATE,"decimal(16,6)",NULL,,,,
PRODUCT,BASEQUAL,"decimal(16,6)",NULL,,,,
PRODUCT,ODDDEFER,nchar(1),NULL,,,,
PRODUCT,LOCKCRIT,nchar(1),NULL,,,,
PRODUCT,LCKDTOVR,datetime,NULL,,,,
PRODUCT,QRADJOVR,"decimal(16,6)",NULL,,,,
PRODUCT,QROVRRID,"decimal(16,6)",NULL,,,,
PRODUCT,OLAEDT,"decimal(18,3)",NULL,,,,
PRODUCT,BASELAEDT,"decimal(18,3)",NULL,,,,
PRODUCT,ODDRATE,"decimal(16,6)",NULL,,,,
PRODUCT,S_AMTYPE,nvarchar(8),NULL,,,,
PRODUCT,SELRTCODE,nvarchar(10),NULL,,,Yes,
PRODUCT,S_RCOMNUM,nvarchar(8),NULL,,,,
PRODUCT,BYDNPMT4,"decimal(18,3)",NULL,,,,
PRODUCT,BYDNPMT5,"decimal(18,3)",NULL,,,,
PRODUCT,BYDNPMT6,"decimal(18,3)",NULL,,,,
PRODUCT,BYDNPMT7,"decimal(18,3)",NULL,,,,
PRODUCT,HRATIO,"decimal(16,6)",NULL,,,,
PRODUCT,DRATIO,"decimal(16,6)",NULL,,,,
PRODUCT,INITIAL_RATE,"decimal(16,6)",NULL,,,,
PRODUCT,DISCOVRD,"decimal(16,6)",NULL,,,,
PRODUCT,ORIGOVRD,"numeric(16,6)",NULL,,,,
PRODUCT,RNDLOANTO,"decimal(18,3)",NULL,,,,
PRODUCT,CASHOUT,nchar(1),NULL,,,,
PRODUCT,RATESELECT,nvarchar(8),NULL,,,,
PRODUCT,SEL_ROW_KEY,nchar(10),NULL,,,,
PRODUCT,SEL_ROW_INSTANCE,smallint,NULL,,,,
PRODUCT,BASEFLOOR,"decimal(18,3)",NULL,,,,
PRODUCT,HELAOVERRIDE,"decimal(18,3)",NULL,,,,
PRODUCT,HELA,"decimal(18,3)",NULL,,,,
PRODUCT,INTRESRV,"decimal(18,3)",NULL,,,,
PRODUCT,LOCKEDBY,nchar(32),NULL,,,,
PRODUCT,CUSTPMTCHECK,nchar(1),NULL,,,,
PRODUCT,INTRESREQ,nchar(1),NULL,,,,
PRODUCT,LOCKEXPDT,datetime,NULL,,,,
PRODUCT,SELECTEDINVESTOR,nvarchar(30),NULL,,,,
PRODUCT,S_BALLOON_TYPE,nvarchar(8),NULL,,,,
PRODUCT,AMORT_OTHER,nvarchar(80),NULL,,,,
PRODUCT,CLIENTRATEINFO,nvarchar(10),NULL,,,,
PRODUCT,SELECTEDPROGRAM,nvarchar(20),NULL,,,,
PRODUCT,BUYDOWNOVERRIDES,nchar(1),NULL,,,,
PRODUCT,S_MORTGAGETYPE,nvarchar(8),NULL,,,,
PRODUCT,TOTALPMTNO,smallint,NULL,,,,
PRODUCT,MININTPMTRATE,"decimal(16,6)",NULL,,,,
PRODUCT,REFI_RESCISSION_EXEMPT,nchar(1),NULL,,,,
PRODUCT,BASE_MARKET,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_ORIGINATION,"decimal(16,6)",NULL,,,,
PRODUCT,FHA_PLUS,nchar(1),NULL,,,,
PRODUCT,FLEX_ALT_PRODUCT,nchar(1),NULL,,,,
PRODUCT,GPHREDUC,"decimal(16,6)",NULL,,,,
PRODUCT,BYDNTYPE,nchar(1),NULL,,,,
PRODUCT,BASE_SUB_RATE,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_ADJ_RATE,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_SUB_ORIG,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_ADJ_ORIG,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_SUB_DISC,"decimal(16,6)",NULL,,,,
PRODUCT,BASE_ADJ_DISC,"decimal(16,6)",NULL,,,,
PRODUCT,PMTRCODE,nchar(1),NULL,,,,
PRODUCT,S_AMORT_SUB_TYPE,nvarchar(8),NULL,,,,
PRODUCT,QUALMETHOD,nvarchar(20),NULL,,,,
PRODUCT,S_QUALMETHODOVR,nvarchar(8),NULL,,,,
PRODUCT,YSP,"decimal(16,6)",NULL,,,,
PRODUCT,YSP_OVRD,"decimal(16,6)",NULL,,,,
PRODUCT,OVERAGE,"decimal(16,6)",NULL,,,,
PRODUCT,OVERAGE_OVRD,"decimal(16,6)",NULL,,,,
PRODUCT,LOCK_DAYS_CALC,int,NULL,,,,
PRODUCT,LA_INPUT_DENIAL,nchar(1),NULL,,,,
PRODUCT,LOAN_AFFORDABLE_PRODUCT,nchar(1),NULL,,,,
PRODUCT,MGTTYPE_OTHER,nvarchar(100),NULL,,,,
PRODUCT,HIGHNETWORTH,nchar(1),NULL,,,,
PRODUCT,DU_INT_RATE,"numeric(16,6)",NULL,,,,
