Entity Name,Table Name,Entity/Table Definition,Entity/Table Owner,Attribute Name,Column Name,Attribute/Column Definition,Domain,Column Datatype,Column Null Option,Primary Key
WG_COMP_EASE_RESPONSE,WG_COMP_EASE_RESPONSE,,dbo,REGISTRATIONAUDIT_IND,REGISTRATIONAUDIT_IND,,,nvarchar(20),NULL,No
WG_COMP_EASE_RESPONSE,WG_COMP_EASE_RESPONSE,,dbo,TRIDTOLERANCE_IND,TRIDTOLERANCE_IND,,,nvarchar(20),NULL,No
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,COUNTER,COUNTER,,,int,NOT NULL,Yes
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,ERROR_CATEGORY,ERROR_CATEGORY,,,nvarchar(10),NULL,No
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,ERROR_CODE,ERROR_CODE,,,nvarchar(10),NULL,No
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,ERROR_DESC,ERROR_DESC,,,nvarchar(400),NULL,No
WG_COMP_EAGLE_ERRORS,WG_COMP_EAGLE_ERRORS,,dbo,USER_COMMENTS,USER_COMMENTS,,,nvarchar(500),NULL,No
WG_CONFIG_SECURITY,WG_CONFIG_SECURITY,,dbo,CONFIGTYPE_ID,CONFIGTYPE_ID,,,nvarchar(120),NOT NULL,Yes
WG_CONFIG_SECURITY,WG_CONFIG_SECURITY,,dbo,GRPID,GRPID,,,int,NOT NULL,Yes
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,ROWSERIALNO,ROWSERIALNO,,,int,NOT NULL,Yes
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_EXCEPTION_CONFIG_STATUS,S_EXCEPTION_CONFIG_STATUS,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_EXCEPTION_TYPE,S_EXCEPTION_TYPE,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_APP_LVL_1,S_APP_LVL_1,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_APP_LVL_2,S_APP_LVL_2,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_APP_LVL_3,S_APP_LVL_3,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,CREATED_BY_USER,CREATED_BY_USER,,,int,NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,CREATED_DATE,CREATED_DATE,,,datetime,NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,EXPIRED_BY_USER,EXPIRED_BY_USER,,,int,NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,EXPIRED_DATE,EXPIRED_DATE,,,datetime,NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,S_EXCEPTION_CATEGORY,S_EXCEPTION_CATEGORY,,,nvarchar(8),NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,CONFIG_EXC_MIN_VAL,CONFIG_EXC_MIN_VAL,,,"decimal(18,3)",NULL,No
WG_CONFIG_EXCEPTION_TYPE,WG_CONFIG_EXCEPTION_TYPE,,dbo,CONFIG_EXC_MAX_VAL,CONFIG_EXC_MAX_VAL,,,"decimal(18,3)",NULL,No
WG_CRMX_CRT_NUMERIC,WG_CRMX_CRT_NUMERIC,,dbo,CRMX_ELEM_ID,CRMX_ELEM_ID,,,int,NOT NULL,Yes
WG_CRMX_CRT_NUMERIC,WG_CRMX_CRT_NUMERIC,,dbo,PARM_NAME,PARM_NAME,,,nvarchar(50),NOT NULL,Yes
WG_CRMX_CRT_NUMERIC,WG_CRMX_CRT_NUMERIC,,dbo,PARM_VALUE_MIN,PARM_VALUE_MIN,,,"decimal(16,6)",NULL,No
WG_CRMX_CRT_NUMERIC,WG_CRMX_CRT_NUMERIC,,dbo,PARM_VALUE_MAX,PARM_VALUE_MAX,,,"decimal(16,6)",NULL,No
WG_CRMX_CRT_NUMERIC,WG_CRMX_CRT_NUMERIC,,dbo,ROWCOUNTER,ROWCOUNTER,,,int,NULL,No
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,CRIT_MTX_ID,CRIT_MTX_ID,,,int,NOT NULL,Yes
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,CRIT_MTX_VERSION,CRIT_MTX_VERSION,,,int,NOT NULL,Yes
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,CRIT_MTX_ELEMENT,CRMX_ELEM_NAME,,,nvarchar(10),NOT NULL,Yes
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,ROWSERIALNO,ROWSERIALNO,,,int,NOT NULL,Yes
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,FLDNAME,FLDNAME,,,nvarchar(20),NULL,No
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,S_COMPARISON_OPERATOR,S_COMPARISON_OPERATOR,,,nvarchar(8),NULL,No
WG_CRMX_CRITERIA_CNDTN,WG_CRMX_CRITERIA_CNDTN,,dbo,TABLENAME,TABLENAME,,,nvarchar(30),NULL,No
WG_CREDITVENDOR_DIVISION,WG_CREDITVENDOR_DIVISION,,dbo,ROWSERIALNO,ROWSERIALNO,,,int,NOT NULL,Yes
WG_CREDITVENDOR_DIVISION,WG_CREDITVENDOR_DIVISION,,dbo,CID,CID_DIVISION,,,int,NULL,No
WG_CREDITVENDOR_DIVISION,WG_CREDITVENDOR_DIVISION,,dbo,CREDIT_VENDOR,CREDIT_VENDOR,,,nvarchar(30),NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,PRIMARY_BNUM,PRIMARY_BNUM,,,smallint,NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,SECONDARY_BNUM,SECONDARY_BNUM,,,smallint,NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,COVERAGETYPE,COVERAGETYPE,,,nchar(1),NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,CURTAILTERM,CURTAILTERM,,,int,NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,CURTAILCOVERAGE,CURTAILCOVERAGE,,,"numeric(16,6)",NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,RATECODE,RATECODE,,,nvarchar(10),NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,STATE,STATE,,,nchar(2),NULL,No
WG_CREDITLIFE,WG_CREDITLIFE,,dbo,PLAN_NAME,PLAN_NAME,,,nvarchar(20),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,S_PACKAGE,S_PACKAGE,,,nvarchar(8),NOT NULL,Yes
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,PROVIDER_NAME,PROVIDER_NAME,,,nvarchar(64),NOT NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,PROVIDER_PACKAGE_ID,PROVIDER_PACKAGE_ID,,,nvarchar(80),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,PROVIDER_PACKAGE_NAME,PROVIDER_PACKAGE_NAME,,,nvarchar(80),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_TRANSIENT,IS_TRANSIENT,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,S_SIGNED_CATEGORY,S_SIGNED_CATEGORY,,,nvarchar(8),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,S_SIGNED_TYPE,S_SIGNED_TYPE,,,nvarchar(8),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,S_UNSIGNED_CATEGORY,S_UNSIGNED_CATEGORY,,,nvarchar(8),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,S_UNSIGNED_TYPE,S_UNSIGNED_TYPE,,,nvarchar(8),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,BARCODING_YN,BARCODING_YN,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,BARCODING_PATTERN,BARCODING_PATTERN,,,nvarchar(30),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,BARCODING_TYPE,BARCODING_TYPE,,,nvarchar(15),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_PKG_ELIGIBLE_ASYNC,IS_PKG_ELIGIBLE_ASYNC,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,PA_SELECTABLE,PA_SELECTABLE,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_ENOTES,IS_ENOTES,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_ECLOSE,IS_ECLOSE,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_ESIGN,IS_ESIGN,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_BORR,IS_BORR,,,nchar(1),NULL,No
WG_DOCGATEWAY_PACKAGES,WG_DOCGATEWAY_PACKAGES,,dbo,IS_AGENT,IS_AGENT,,,nchar(1),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,BNUM,BNUM,,,smallint,NOT NULL,Yes
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,CREDITRESPONSEID,CREDITRESPONSEID,,,int,NOT NULL,Yes
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,VERSION_SWITCH,VERSION_SWITCH,,,nchar(1),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,COUNTRY_CODE,COUNTRY_CODE,,,nchar(1),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,LANGUAGE_IND,LANGUAGE_IND,,,nchar(1),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,USER_REF_NUM,USER_REF_NUM,,,nvarchar(24),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,BUREAU_MARKET,BUREAU_MARKET,,,nchar(2),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,BUREAU_SUBMARKET,BUREAU_SUBMARKET,,,nchar(2),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,INDUSTRY_CODE,INDUSTRY_CODE,,,nchar(2),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,MEMBER_CODE,MEMBER_CODE,,,nvarchar(8),NULL,No
GF_TLB_TU_RES_ERR_CNTRL,GF_TLB_TU_RES_ERR_CNTRL,,dbo,TRANSACTION_DT,TRANSACTION_DT,,,datetime,NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,BNUM,BNUM,,,smallint,NOT NULL,Yes
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,CREDITRESPONSEID,CREDITRESPONSEID,,,int,NOT NULL,Yes
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,LNAME,LNAME,,,nvarchar(32),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,FNAME,FNAME,,,nvarchar(20),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,SUFFIX,SUFFIX,,,nvarchar(4),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,CITY_LAST_RESIDENCY,CITY_LAST_RESIDENCY,,,nvarchar(28),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,STATE_LAST_RESIDENCY,STATE_LAST_RESIDENCY,,,nchar(2),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,ZIP_LAST_RESIDENCY,ZIP_LAST_RESIDENCY,,,nvarchar(10),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,CITY_LOC_PMTS,CITY_LOC_PMTS,,,nvarchar(28),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,STATE_LOC_PMTS,STATE_LOC_PMTS,,,nchar(2),NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,DECEASED_BIRTH_DT,DECEASED_BIRTH_DT,,,datetime,NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,DEATH_DT,DEATH_DT,,,datetime,NULL,No
GF_TLB_TU_RES_DECEASED,GF_TLB_TU_RES_DECEASED,,dbo,DECEASED_FILE_SEARCHED,DECEASED_FILE_SEARCHED,,,nchar(1),NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,BNUM,BNUM,,,smallint,NOT NULL,Yes
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,RESPONSEID,RESPONSEID,,,int,NOT NULL,Yes
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,CREDITRESPONSEID,CREDITRESPONSEID,,,int,NOT NULL,Yes
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,VARIATION_IND,VARIATION_IND,,,nchar(1),NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,MONTH_IND,MONTH_IND,,,smallint,NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,REVOLVE_BAL_TTL,REVOLVE_BAL_TTL,,,"decimal(18,3)",NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,REVOLVE_BAL_AVG,REVOLVE_BAL_AVG,,,"decimal(18,3)",NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,PERCENT_UTILIZED,PERCENT_UTILIZED,,,smallint,NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,BANK_NAT_CARDS,BANK_NAT_CARDS,,,smallint,NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,RETAIL_CARDS,RETAIL_CARDS,,,smallint,NULL,No
GF_TLB_EX_RES_TRENDS_SUM,GF_TLB_EX_RES_TRENDS_SUM,,dbo,CARD_WITH_BALANCE,CARD_WITH_BALANCE,,,smallint,NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,CC_REQUESTID,CC_REQUESTID,,,int,NOT NULL,Yes
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,CHARGEBACK_DATE,CHARGEBACK_DATE,,,datetime,NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,RECEIVED_DATE,RECEIVED_DATE,,,datetime,NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,ID_NUMBER,ID_NUMBER,,,nvarchar(25),NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,AMOUNT,AMOUNT,,,"decimal(18,3)",NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,CODE,CODE,,,nvarchar(12),NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,RESOLUTION,RESOLUTION,,,nvarchar(8),NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,FUNDS_TRANSFER_DATE,FUNDS_TRANSFER_DATE,,,datetime,NULL,No
GF_TLR_CCARD_CHARGEBACK,GF_TLR_CCARD_CHARGEBACK,,dbo,RESOLUTION_DATE,RESOLUTION_DATE,,,datetime,NULL,No
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,REQUESTID,REQUESTID,,,int,NOT NULL,Yes
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,C2D_REQUESTID,C2D_REQUESTID,,,int,NOT NULL,Yes
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,ACTION_TYPE,ACTION_TYPE,,,nvarchar(20),NULL,No
GF_TLR_C2D_REQUEST,GF_TLR_C2D_REQUEST,,dbo,PRODUCT_TYPE,PRODUCT_TYPE,,,nvarchar(20),NULL,No
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,RESPONSE_ID,RESPONSE_ID,,,int,NOT NULL,Yes
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,AVM_RESPONSE_ID,AVM_RESPONSE_ID,,,int,NOT NULL,Yes
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,COUNTER,COUNTER,,,int,NOT NULL,Yes
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,LOCATION_TYPE,LOCATION_TYPE,,,nvarchar(20),NULL,No
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,LOCATION_DESC,LOCATION_DESC,,,nvarchar(800),NULL,No
GF_TLR_AVM_LOCATION,GF_TLR_AVM_LOCATION,,dbo,VALUE,VALUE,,,nvarchar(50),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,LNUM,LNUM,,,nchar(20),NOT NULL,Yes
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,DBID,DBID,,,nchar(5),NOT NULL,Yes
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,RESPONSEID,RESPONSE_ID,,,int,NOT NULL,Yes
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,AVM_RESPONSE_ID,AVM_RESPONSE_ID,,,int,NOT NULL,Yes
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,PROP_INFO_ID,PROP_INFO_ID,,,int,NOT NULL,Yes
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,SALES_PRICE,SALES_PRICE,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,PRIOR_SALES_PRICE,PRIOR_SALES_PRICE,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,SALES_DATE,SALES_DATE,,,datetime,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,PRIOR_SALES_DATE,PRIOR_SALES_DATE,,,datetime,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,PRIOR_SALES_TYPE,PRIOR_SALES_TYPE,,,nchar(20),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,APN,APN,,,nvarchar(35),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,LAND_USE,LAND_USE,,,nchar(20),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,CENSUS_TRACT,CENSUS_TRACT,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,ABSENTEE_OWNER,ABSENTEE_OWNER,,,nchar(5),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,LIVING_AREA,LIVING_AREA,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,YEAR_BUILT,YEAR_BUILT,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,BEDROOM,BEDROOM,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,NO_OF_STORIES,NO_OF_STORIES,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,POOL,POOL,,,nchar(5),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,PARKING,PARKING,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,LOT_AREA,LOT_AREA,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,CENTRALIZED_IND,CENTRALIZED_IND,,,nchar(5),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_ROOMS,TOTAL_ROOMS,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_BATHS,TOTAL_BATHS,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_HALF_BATHS,TOTAL_HALF_BATHS,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_FULL_BATHS,TOTAL_FULL_BATHS,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_LIV_AREA_SQFT_NUMBER,TOTAL_LIV_AREA_SQFT_NUMBER,,,"decimal(8,2)",NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,MUNICIPALITY,MUNICIPALITY,,,nchar(20),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,OWNER_NAME,OWNER_NAME,,,nvarchar(200),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,LOT_AREA_ACRES_NUMBER,LOT_AREA_ACRES_NUMBER,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,TOTAL_STORIES_NUMBER,TOTAL_STORIES_NUMBER,,,int,NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,ARCHITECTURAL_STYLE,ARCHITECTURAL_STYLE,,,nvarchar(20),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,FIRE_HASFEATURE,FIRE_HASFEATURE,,,nchar(5),NULL,No
GF_TLR_AVMPASS_PROP_INFO,GF_TLR_AVMPASS_PROP_INFO,,dbo,POOL_HASFEATURE,POOL_HASFEATURE,,,nchar(5),NULL,No
