Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey,ShortName
user_account,disabled_date_time,datetime,NULL,,,,,
user_account,terminate_date,datetime,NULL,,,,,
user_account,successive_failed_logins,"numeric(20,0)",NULL,,,,,
user_account,require_password_change,char(1),NULL,,,,,
user_account,currency_uom_id,varchar(40),NULL,,,,,
user_account,locale,varchar(63),NULL,,,,,
user_account,time_zone,varchar(63),NULL,,,,,
user_account,external_user_id,text,NULL,,,,,
user_account,email_address,nvarchar(80),NULL,,,,,
user_account,ip_allowed,text,NULL,,,,,
user_account,party_id,varchar(40),NULL,,,,,
user_account,last_updated_stamp,datetime,NULL,,,,,
instance_image,instance_image_id,varchar(40),NOT NULL,Yes,,,Yes,
instance_image,image_type_id,varchar(40),NULL,,,,,
instance_image,host_type_id,varchar(40),NULL,,,,,
instance_image,image_name,text,NULL,,,,,
instance_image,registry_location,text,NULL,,,,,
instance_image,username,varchar(63),NULL,,,,,
instance_image,password,text,NULL,,,,,
instance_image,email_address,text,NULL,,,,,
instance_image,last_updated_stamp,datetime,NULL,,,,,
shipping_gateway_config,shipping_gateway_config_id,varchar(40),NOT NULL,Yes,,,Yes,
shipping_gateway_config,shipping_gateway_type_enum_id,varchar(40),NULL,,,,,
shipping_gateway_config,description,text,NULL,,,,,
shipping_gateway_config,get_order_rate_service_name,text,NULL,,,,,
shipping_gateway_config,get_shipping_rates_bulk_name,text,NULL,,,,,
shipping_gateway_config,get_auto_package_info_name,text,NULL,,,,,
shipping_gateway_config,get_rate_service_name,text,NULL,,,,,
shipping_gateway_config,request_labels_service_name,text,NULL,,,,,
shipping_gateway_config,refund_labels_service_name,text,NULL,,,,,
shipping_gateway_config,track_labels_service_name,text,NULL,,,,,
shipping_gateway_config,validate_address_service_name,text,NULL,,,,,
shipping_gateway_config,last_updated_stamp,datetime,NULL,,,,,
product_store,product_store_id,varchar(40),NOT NULL,Yes,,,Yes,
product_store,store_name,text,NULL,,,,,
product_store,organization_party_id,varchar(40),NULL,,,,,
product_store,inventory_facility_id,varchar(40),NULL,,,,,
product_store,reservation_order_enum_id,varchar(40),NULL,,,,,
product_store,reservation_auto_enum_id,varchar(40),NULL,,,,,
product_store,require_inventory,char(1),NULL,,,,,
product_store,default_disable_promotions,char(1),NULL,,,,,
product_store,default_disable_shipping_calc,char(1),NULL,,,,,
product_store,default_disable_tax_calc,char(1),NULL,,,,,
product_store,return_postal_contact_mech_id,varchar(40),NULL,,,,,
product_store,markup_order_ship_labels,char(1),NULL,,,,,
product_store,markup_shipment_ship_labels,char(1),NULL,,,,,
product_store,shipment_any_carrier_method,char(1),NULL,,,,,
product_store,insurance_package_threshold,"numeric(24,4)",NULL,,,,,
product_store,auto_approve_delay,"numeric(20,0)",NULL,,,,,
product_store,store_domain,varchar(63),NULL,,,,,
product_store,profile_url_path,text,NULL,,,,,
product_store,wiki_space_id,varchar(40),NULL,,,,,
product_store,content_data_document_id,varchar(40),NULL,,,,,
product_store,blog_data_document_id,varchar(40),NULL,,,,,
product_store,product_data_document_id,varchar(40),NULL,,,,,
product_store,default_locale,varchar(63),NULL,,,,,
product_store,default_currency_uom_id,varchar(40),NULL,,,,,
product_store,default_sales_channel_enum_id,varchar(40),NULL,,,,,
product_store,require_customer_role,char(1),NULL,,,,,
product_store,tax_gateway_config_id,varchar(40),NULL,,,,,
product_store,system_message_remote_id,varchar(40),NULL,,,,,
product_store,allow_sales_rep_view_all,char(1),NULL,,,,,
product_store,from_date,datetime,NULL,,,,,
product_store,thru_date,datetime,NULL,,,,,
product_store,publish_date,datetime,NULL,,,,,
product_store,hide_date,datetime,NULL,,,,,
product_store,account_screen_flow_id,varchar(40),NULL,,,,,
product_store,last_updated_stamp,datetime,NULL,,,,,
condition_rule_v2,condition_set_id,varchar(40),NOT NULL,Yes,,,Yes,
condition_rule_v2,rule_id,varchar(40),NOT NULL,Yes,,,Yes,
condition_rule_v2,rule_seq_id,"numeric(20,0)",NULL,,,,,
condition_rule_v2,last_updated_stamp,datetime,NULL,,,,,
work_effort,work_effort_id,varchar(40),NOT NULL,Yes,,,Yes,
work_effort,universal_id,text,NULL,,,,,
work_effort,source_reference_id,varchar(63),NULL,,,,,
work_effort,parent_work_effort_id,varchar(40),NULL,,,,,
work_effort,root_work_effort_id,varchar(40),NULL,,,,,
work_effort,work_effort_type_enum_id,varchar(40),NULL,,,,,
work_effort,purpose_enum_id,varchar(40),NULL,,,,,
work_effort,visibility_enum_id,varchar(40),NULL,,,,,
work_effort,resolution_enum_id,varchar(40),NULL,,,,,
work_effort,work_type_enum_id,varchar(40),NULL,,,,,
work_effort,owner_party_id,varchar(40),NULL,,,,,
work_effort,product_store_id,varchar(40),NULL,,,,,
work_effort,status_id,varchar(40),NULL,,,,,
work_effort,status_flow_id,varchar(40),NULL,,,,,
work_effort,priority,"numeric(20,0)",NULL,,,,,
work_effort,send_notification_email,char(1),NULL,,,,,
work_effort,percent_complete,"numeric(20,0)",NULL,,,,,
work_effort,revision_number,"numeric(20,0)",NULL,,,,,
work_effort,work_effort_name,text,NULL,,,,,
work_effort,description,text,NULL,,,,,
work_effort,location,text,NULL,,,,,
work_effort,facility_id,varchar(40),NULL,,,,,
work_effort,info_url,text,NULL,,,,,
work_effort,shipment_method_enum_id,varchar(40),NULL,,,,,
work_effort,estimated_start_date,datetime,NULL,,,,,
work_effort,estimated_completion_date,datetime,NULL,,,,,
work_effort,actual_start_date,datetime,NULL,,,,,
work_effort,actual_completion_date,datetime,NULL,,,,,
work_effort,recur_start_cron,text,NULL,,,,,
work_effort,recur_limit,"numeric(20,0)",NULL,,,,,
work_effort,recur_end_date,datetime,NULL,,,,,
work_effort,all_day_start,date,NULL,,,,,
work_effort,all_day_end,date,NULL,,,,,
work_effort,estimated_work_time,"numeric(26,6)",NULL,,,,,
work_effort,estimated_setup_time,"numeric(26,6)",NULL,,,,,
work_effort,remaining_work_time,"numeric(26,6)",NULL,,,,,
work_effort,actual_work_time,"numeric(26,6)",NULL,,,,,
work_effort,actual_setup_time,"numeric(26,6)",NULL,,,,,
work_effort,total_time_allowed,"numeric(26,6)",NULL,,,,,
work_effort,estimated_work_duration,"numeric(26,6)",NULL,,,,,
work_effort,actual_work_duration,"numeric(26,6)",NULL,,,,,
work_effort,actual_break_duration,"numeric(26,6)",NULL,,,,,
work_effort,time_uom_id,varchar(40),NULL,,,,,
work_effort,actual_cost,"numeric(24,4)",NULL,,,,,
work_effort,actual_client_cost,"numeric(24,4)",NULL,,,,,
work_effort,total_client_cost_allowed,"numeric(24,4)",NULL,,,,,
work_effort,cost_uom_id,varchar(40),NULL,,,,,
work_effort,last_updated_stamp,datetime,NULL,,,,,
telecom_number,contact_mech_id,varchar(40),NOT NULL,Yes,,,Yes,
telecom_number,country_code,varchar(63),NULL,,,,,
telecom_number,area_code,varchar(63),NULL,,,,,
telecom_number,contact_number,varchar(63),NULL,,,,,
telecom_number,ask_for_name,text,NULL,,,,,
telecom_number,last_updated_stamp,datetime,NULL,,,,,
gl_account,gl_account_id,varchar(40),NOT NULL,Yes,,,Yes,
gl_account,parent_gl_account_id,varchar(40),NULL,,,,,
gl_account,gl_account_type_enum_id,varchar(40),NULL,,,,,
gl_account,gl_account_class_enum_id,varchar(40),NULL,,,,,
gl_account,is_debit,char(1),NULL,,,,,
gl_account,is_temporary,char(1),NULL,,,,,
gl_account,gl_resource_type_enum_id,varchar(40),NULL,,,,,
gl_account,gl_xbrl_class_enum_id,varchar(40),NULL,,,,,
gl_account,account_code,nvarchar(80),NULL,,,,,
gl_account,account_name,nvarchar(80),NULL,,,,,
gl_account,description,text,NULL,,,,,
gl_account,external_id,varchar(40),NULL,,,,,
gl_account,disallow_posting,char(1),NULL,,,,,
gl_account,last_updated_stamp,datetime,NULL,,,,,
service_job_run_lock,job_name,varchar(63),NOT NULL,Yes,,,Yes,
service_job_run_lock,job_run_id,varchar(40),NULL,,,,,
service_job_run_lock,last_run_time,datetime,NULL,,,,,
service_job_run_lock,last_updated_stamp,datetime,NULL,,,,,
data_document,data_document_id,varchar(40),NOT NULL,Yes,,,Yes,
data_document,document_name,text,NULL,,,,,
data_document,document_title,text,NULL,,,,,
data_document,index_name,text,NULL,,,,,
data_document,primary_entity_name,text,NULL,,,,,
data_document,manual_data_service_name,text,NULL,,,,,
data_document,manual_mapping_service_name,text,NULL,,,,,
data_document,last_updated_stamp,datetime,NULL,,,,,
order_email_message,order_id,varchar(40),NOT NULL,Yes,,,Yes,
order_email_message,email_message_id,varchar(40),NOT NULL,Yes,,,Yes,
order_email_message,order_revision,"numeric(20,0)",NULL,,,,,
order_email_message,party_id,varchar(40),NULL,,,,,
order_email_message,role_type_id,varchar(40),NULL,,,,,
order_email_message,product_email_id,varchar(40),NULL,,,,,
order_email_message,last_updated_stamp,datetime,NULL,,,,,
uom_dim_type_group_member,uom_dim_type_group_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
uom_dim_type_group_member,uom_dimension_type_id,varchar(40),NOT NULL,Yes,,,Yes,
uom_dim_type_group_member,sequence_num,"numeric(20,0)",NULL,,,,,
uom_dim_type_group_member,last_updated_stamp,datetime,NULL,,,,,
ruleset_rule,ruleset_id,varchar(40),NOT NULL,Yes,,,Yes,
ruleset_rule,rule_id,varchar(40),NOT NULL,Yes,,,Yes,
ruleset_rule,sequence_num,"numeric(20,0)",NULL,,,,,
ruleset_rule,last_updated_stamp,datetime,NULL,,,,,
artifact_hit,hit_id,varchar(40),NOT NULL,Yes,,,Yes,
artifact_hit,visit_id,varchar(40),NULL,,,,,
artifact_hit,user_id,varchar(40),NULL,,,,,
artifact_hit,artifact_type,text,NULL,,,,,
artifact_hit,artifact_sub_type,text,NULL,,,,,
artifact_hit,artifact_name,text,NULL,,,,,
artifact_hit,parameter_string,text,NULL,,,,,
artifact_hit,start_date_time,datetime,NULL,,,,,
artifact_hit,running_time_millis,float,NULL,,,,,
artifact_hit,is_slow_hit,char(1),NULL,,,,,
artifact_hit,output_size,"numeric(20,0)",NULL,,,,,
artifact_hit,was_error,char(1),NULL,,,,,
artifact_hit,error_message,text,NULL,,,,,
artifact_hit,request_url,text,NULL,,,,,
artifact_hit,referrer_url,text,NULL,,,,,
artifact_hit,server_ip_address,varchar(40),NULL,,,,,
artifact_hit,server_host_name,text,NULL,,,,,
artifact_hit,last_updated_stamp,datetime,NULL,,,,,
party_classification_appl,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_classification_appl,party_classification_id,varchar(40),NOT NULL,Yes,,,Yes,
party_classification_appl,from_date,datetime,NOT NULL,Yes,,,Yes,
party_classification_appl,thru_date,datetime,NULL,,,,,
party_classification_appl,last_updated_stamp,datetime,NULL,,,,,
service_job,job_name,varchar(63),NOT NULL,Yes,,,Yes,
service_job,description,text,NULL,,,,,
service_job,service_name,text,NULL,,,,,
service_job,transaction_timeout,"numeric(20,0)",NULL,,,,,
service_job,topic,text,NULL,,,,,
service_job,local_only,char(1),NULL,,,,,
service_job,cron_expression,varchar(63),NULL,,,,,
service_job,from_date,datetime,NULL,,,,,
service_job,thru_date,datetime,NULL,,,,,
service_job,repeat_count,"numeric(20,0)",NULL,,,,,
service_job,paused,char(1),NULL,,,,,
service_job,expire_lock_time,"numeric(20,0)",NULL,,,,,
service_job,min_retry_time,"numeric(20,0)",NULL,,,,,
service_job,last_updated_stamp,datetime,NULL,,,,,
database_host,database_host_id,varchar(40),NOT NULL,Yes,,,Yes,
database_host,database_type_id,varchar(40),NULL,,,,,
database_host,host_address,text,NULL,,,,,
database_host,host_port,"numeric(20,0)",NULL,,,,,
database_host,instance_address,text,NULL,,,,,
database_host,admin_user,varchar(63),NULL,,,,,
database_host,admin_password,text,NULL,,,,,
database_host,last_updated_stamp,datetime,NULL,,,,,
product_feature_appl,product_id,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_appl,product_feature_id,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_appl,from_date,datetime,NOT NULL,Yes,,,Yes,
product_feature_appl,thru_date,datetime,NULL,,,,,
product_feature_appl,appl_type_enum_id,varchar(40),NULL,,,,,
product_feature_appl,sequence_num,"numeric(20,0)",NULL,,,,,
product_feature_appl,amount,"numeric(26,6)",NULL,,,,,
product_feature_appl,recurring_amount,"numeric(26,6)",NULL,,,,,
product_feature_appl,feature_product_id,varchar(40),NULL,,,,,
product_feature_appl,last_updated_stamp,datetime,NULL,,,,,
db_form,form_id,varchar(40),NOT NULL,Yes,,,Yes,
db_form,purpose_enum_id,varchar(40),NULL,,,,,
db_form,is_list_form,char(1),NULL,,,,,
db_form,modify_xml_screen_form,text,NULL,,,,,
db_form,description,text,NULL,,,,,
db_form,comments,text,NULL,,,,,
db_form,print_template_location,text,NULL,,,,,
db_form,acro_form_location,text,NULL,,,,,
db_form,print_font_size,varchar(63),NULL,,,,,
db_form,print_font_family,varchar(63),NULL,,,,,
db_form,print_container_width,varchar(63),NULL,,,,,
db_form,print_container_height,varchar(63),NULL,,,,,
db_form,print_repeat_count,"numeric(20,0)",NULL,,,,,
db_form,print_repeat_new_page,char(1),NULL,,,,,
db_form,last_updated_stamp,datetime,NULL,,,,,
product_feature_iactn,product_feature_id,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_iactn,to_product_feature_id,varchar(40),NOT NULL,Yes,,,Yes,
product_feature_iactn,iactn_type_enum_id,varchar(40),NULL,,,,,
product_feature_iactn,product_id,varchar(40),NULL,,,,,
product_feature_iactn,quantity,"numeric(26,6)",NULL,,,,,
product_feature_iactn,amount,"numeric(26,6)",NULL,,,,,
product_feature_iactn,last_updated_stamp,datetime,NULL,,,,,
payment_plan,payment_plan_id,varchar(40),NOT NULL,Yes,,,Yes,
payment_plan,from_payment_method_id,varchar(40),NULL,,,,,
payment_plan,to_payment_method_id,varchar(40),NULL,,,,,
payment_plan,amount_type_enum_id,varchar(40),NULL,,,,,
payment_plan,fixed_amount,"numeric(26,6)",NULL,,,,,
payment_plan,date_type_enum_id,varchar(40),NULL,,,,,
payment_plan,day_of_month,"numeric(20,0)",NULL,,,,,
payment_plan,order_id,varchar(40),NULL,,,,,
payment_plan,from_date,datetime,NULL,,,,,
payment_plan,to_date,datetime,NULL,,,,,
payment_plan,last_updated_stamp,datetime,NULL,,,,,
user_password_history,user_id,varchar(40),NOT NULL,Yes,,,Yes,
user_password_history,from_date,datetime,NOT NULL,Yes,,,Yes,
user_password_history,password,text,NULL,,,,,
user_password_history,password_salt,text,NULL,,,,,
user_password_history,password_hash_type,varchar(63),NULL,,,,,
user_password_history,last_updated_stamp,datetime,NULL,,,,,
subscreens_item,screen_location,nvarchar(80),NOT NULL,Yes,,,Yes,
subscreens_item,subscreen_name,nvarchar(80),NOT NULL,Yes,,,Yes,
subscreens_item,user_group_id,varchar(40),NOT NULL,Yes,,,Yes,
subscreens_item,subscreen_location,text,NULL,,,,,
subscreens_item,menu_title,text,NULL,,,,,
subscreens_item,menu_index,"numeric(20,0)",NULL,,,,,
subscreens_item,menu_include,char(1),NULL,,,,,
subscreens_item,make_default,char(1),NULL,,,,,
subscreens_item,no_sub_path,char(1),NULL,,,,,
subscreens_item,last_updated_stamp,datetime,NULL,,,,,
finworksheetacctadjustment,financial_worksheet_id,varchar(40),NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,account_id,varchar(255),NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,from_date,datetime,NOT NULL,Yes,,,Yes,
finworksheetacctadjustment,thru_date,datetime,NULL,,,,,
finworksheetacctadjustment,adjuster_user_id,varchar(40),NULL,,,,,
finworksheetacctadjustment,adjustment_reason_enum_id,varchar(40),NULL,,,,,
finworksheetacctadjustment,adjustment_note,text,NULL,,,,,
finworksheetacctadjustment,secured,char(1),NULL,,,,,
finworksheetacctadjustment,include,char(1),NULL,,,,,
finworksheetacctadjustment,adjusted_balance,"numeric(25,5)",NULL,,,,,
finworksheetacctadjustment,adjusted_payment,"numeric(25,5)",NULL,,,,,
finworksheetacctadjustment,last_updated_stamp,datetime,NULL,,,,,
salesfunnel_config_store,product_store_id,varchar(40),NOT NULL,Yes,,,Yes,
salesfunnel_config_store,salesfunnel_config_id,varchar(40),NULL,,,,,
salesfunnel_config_store,from_date,datetime,NOT NULL,Yes,,,Yes,
salesfunnel_config_store,thru_date,datetime,NULL,,,,,
salesfunnel_config_store,sequence_num,"numeric(20,0)",NULL,,,,,
salesfunnel_config_store,last_updated_stamp,datetime,NULL,,,,,
party_setting,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_setting,party_setting_type_id,varchar(40),NOT NULL,Yes,,,Yes,
party_setting,setting_value,text,NULL,,,,,
party_setting,last_updated_stamp,datetime,NULL,,,,,
oidc_authentication_client,client_id,varchar(40),NOT NULL,Yes,,,Yes,
oidc_authentication_client,id,varchar(63),NULL,,,,,
oidc_authentication_client,secret,varchar(63),NULL,,,,,
oidc_authentication_client,discovery_uri,text,NULL,,,,,
oidc_authentication_client,preferred_jws_algorithm,varchar(63),NULL,,,,,
oidc_authentication_client,use_nonce,char(1),NULL,,,,,
oidc_authentication_client,last_updated_stamp,datetime,NULL,,,,,
gl_account_type_default,gl_account_type_enum_id,varchar(40),NOT NULL,Yes,,,Yes,
gl_account_type_default,organization_party_id,varchar(40),NOT NULL,Yes,,,Yes,
gl_account_type_default,gl_account_id,varchar(40),NULL,,,,,
gl_account_type_default,last_updated_stamp,datetime,NULL,,,,,
role_type,role_type_id,varchar(40),NOT NULL,Yes,,,Yes,
role_type,parent_type_id,varchar(40),NULL,,,,,
role_type,description,text,NULL,,,,,
role_type,last_updated_stamp,datetime,NULL,,,,,
db_resource,resource_id,varchar(40),NOT NULL,Yes,,,Yes,
db_resource,parent_resource_id,varchar(40),NULL,,,,,
db_resource,filename,nvarchar(80),NULL,,,,,
db_resource,is_file,char(1),NULL,,,,,
db_resource,last_updated_stamp,datetime,NULL,,,,,
product_parameter,product_parameter_id,varchar(40),NOT NULL,Yes,,,Yes,
product_parameter,description,text,NULL,,,,,
product_parameter,uom_dimension_type_id,varchar(40),NULL,,,,,
product_parameter,product_id_type_enum_id,varchar(40),NULL,,,,,
product_parameter,last_updated_stamp,datetime,NULL,,,,,
wiki_page,wiki_page_id,varchar(40),NOT NULL,Yes,,,Yes,
wiki_page,wiki_space_id,varchar(40),NULL,,,,,
wiki_page,page_path,nvarchar(120),NULL,,,,,
wiki_page,parent_wiki_page_id,varchar(40),NULL,,,,,
wiki_page,sequence_num,"numeric(20,0)",NULL,,,,,
wiki_page,created_by_user_id,varchar(40),NULL,,,,,
wiki_page,published_version_name,varchar(63),NULL,,,,,
wiki_page,restrict_view,char(1),NULL,,,,,
wiki_page,restrict_update,char(1),NULL,,,,,
wiki_page,last_updated_stamp,datetime,NULL,,,,,
localized_entity_field,entity_name,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,field_name,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,pk_value,nvarchar(80),NOT NULL,Yes,,,Yes,
localized_entity_field,locale,varchar(63),NOT NULL,Yes,,,Yes,
localized_entity_field,localized,text,NULL,,,,,
localized_entity_field,last_updated_stamp,datetime,NULL,,,,,
system_message_mapping_ruleset,ruleset_id,varchar(40),NOT NULL,Yes,,,Yes,
system_message_mapping_ruleset,description,text,NULL,,,,,
system_message_mapping_ruleset,owner_party_id,varchar(40),NULL,,,,,
system_message_mapping_ruleset,last_updated_stamp,datetime,NULL,,,,,
form_list_find_field,form_list_find_id,varchar(40),NOT NULL,Yes,,,Yes,
form_list_find_field,field_name,varchar(63),NOT NULL,Yes,,,Yes,
form_list_find_field,field_value,text,NULL,,,,,
form_list_find_field,field_operator,varchar(63),NULL,,,,,
form_list_find_field,field_not,char(1),NULL,,,,,
form_list_find_field,field_ignore_case,char(1),NULL,,,,,
form_list_find_field,field_from,varchar(63),NULL,,,,,
form_list_find_field,field_thru,varchar(63),NULL,,,,,
form_list_find_field,field_period,varchar(63),NULL,,,,,
form_list_find_field,field_per_offset,"numeric(20,0)",NULL,,,,,
form_list_find_field,last_updated_stamp,datetime,NULL,,,,,
screen_flow_item_field,screen_flow_id,varchar(40),NOT NULL,Yes,,,Yes,
screen_flow_item_field,screen_path,nvarchar(80),NOT NULL,Yes,,,Yes,
screen_flow_item_field,field_name,nvarchar(80),NOT NULL,Yes,,,Yes,
screen_flow_item_field,required,char(1),NULL,,,,,
screen_flow_item_field,excluded,char(1),NULL,,,,,
screen_flow_item_field,last_updated_stamp,datetime,NULL,,,,,
data_document_condition,data_document_id,varchar(40),NOT NULL,Yes,,,Yes,
data_document_condition,condition_seq_id,varchar(40),NOT NULL,Yes,,,Yes,
data_document_condition,field_name_alias,text,NULL,,,,,
data_document_condition,operator,varchar(63),NULL,,,,,
data_document_condition,field_value,text,NULL,,,,,
data_document_condition,to_field_name_alias,text,NULL,,,,,
data_document_condition,post_query,char(1),NULL,,,,,
data_document_condition,last_updated_stamp,datetime,NULL,,,,,
product_content,product_content_id,varchar(40),NOT NULL,Yes,,,Yes,
product_content,product_id,varchar(40),NOT NULL,,,,,
product_content,content_location,text,NULL,,,,,
product_content,product_content_type_enum_id,varchar(40),NULL,,,,,
product_content,locale,varchar(63),NULL,,,,,
product_content,product_feature_id,varchar(40),NULL,,,,,
product_content,product_store_id,varchar(40),NULL,,,,,
product_content,from_date,datetime,NULL,,,,,
product_content,thru_date,datetime,NULL,,,,,
product_content,description,text,NULL,,,,,
product_content,sequence_num,"numeric(20,0)",NULL,,,,,
product_content,user_id,varchar(40),NULL,,,,,
product_content,db_form_id,varchar(40),NULL,,,,,
product_content,last_updated_stamp,datetime,NULL,,,,,
order_header,order_id,varchar(40),NOT NULL,Yes,,,Yes,
order_header,order_name,text,NULL,,,,,
order_header,entry_date,datetime,NULL,,,,,
order_header,placed_date,datetime,NULL,,,,,
order_header,approved_date,datetime,NULL,,,,,
order_header,completed_date,datetime,NULL,,,,,
order_header,status_id,varchar(40),NULL,,,,,
order_header,processing_status_id,varchar(40),NULL,,,,,
order_header,order_revision,"numeric(20,0)",NULL,,,,,
order_header,currency_uom_id,varchar(40),NULL,,,,,
order_header,billing_account_id,varchar(40),NULL,,,,,
order_header,product_store_id,varchar(40),NULL,,,,,
order_header,sales_channel_enum_id,varchar(40),NULL,,,,,
order_header,terminal_id,varchar(63),NULL,,,,,
order_header,display_id,varchar(63),NULL,,,,,
order_header,external_id,varchar(63),NULL,,,,,
order_header,external_revision,varchar(63),NULL,,,,,
order_header,origin_id,varchar(63),NULL,,,,,
order_header,origin_url,text,NULL,,,,,
order_header,sync_status_id,varchar(40),NULL,,,,,
order_header,system_message_remote_id,varchar(40),NULL,,,,,
order_header,visit_id,varchar(40),NULL,,,,,
order_header,entered_by_party_id,varchar(40),NULL,,,,,
order_header,parent_order_id,varchar(40),NULL,,,,,
order_header,recur_cron_expression,text,NULL,,,,,
order_header,last_ordered_date,datetime,NULL,,,,,
order_header,recur_auto_invoice,char(1),NULL,,,,,
order_header,remaining_sub_total,"numeric(24,4)",NULL,,,,,
order_header,grand_total,"numeric(24,4)",NULL,,,,,
order_header,requested_date,datetime,NULL,,,,,
order_header,decision_date,datetime,NULL,,,,,
order_header,lock_date,datetime,NULL,,,,,
order_header,lock_user_id,varchar(40),NULL,,,,,
order_header,merchant_id,varchar(40),NULL,,,,,
order_header,last_updated_stamp,datetime,NULL,,,,,
uom_dimension_type,uom_dimension_type_id,varchar(40),NOT NULL,Yes,,,Yes,
uom_dimension_type,description,text,NULL,,,,,
uom_dimension_type,uom_type_enum_id,varchar(40),NULL,,,,,
uom_dimension_type,default_uom_id,varchar(40),NULL,,,,,
uom_dimension_type,last_updated_stamp,datetime,NULL,,,,,
instance_host,instance_host_id,varchar(40),NOT NULL,Yes,,,Yes,
instance_host,host_type_id,varchar(40),NULL,,,,,
instance_host,host_protocol,varchar(63),NULL,,,,,
instance_host,host_address,text,NULL,,,,,
instance_host,admin_port,"numeric(20,0)",NULL,,,,,
instance_host,username,varchar(63),NULL,,,,,
instance_host,password,text,NULL,,,,,
instance_host,last_updated_stamp,datetime,NULL,,,,,
artifact_hit_bin,hit_bin_id,varchar(40),NOT NULL,Yes,,,Yes,
artifact_hit_bin,artifact_type,text,NULL,,,,,
artifact_hit_bin,artifact_sub_type,text,NULL,,,,,
artifact_hit_bin,artifact_name,text,NULL,,,,,
artifact_hit_bin,server_ip_address,varchar(40),NULL,,,,,
artifact_hit_bin,server_host_name,text,NULL,,,,,
artifact_hit_bin,bin_start_date_time,datetime,NULL,,,,,
artifact_hit_bin,bin_end_date_time,datetime,NULL,,,,,
artifact_hit_bin,hit_count,"numeric(20,0)",NULL,,,,,
artifact_hit_bin,total_time_millis,"numeric(26,6)",NULL,,,,,
artifact_hit_bin,total_squared_time,"numeric(26,6)",NULL,,,,,
artifact_hit_bin,min_time_millis,"numeric(26,6)",NULL,,,,,
artifact_hit_bin,max_time_millis,"numeric(26,6)",NULL,,,,,
artifact_hit_bin,slow_hit_count,"numeric(20,0)",NULL,,,,,
artifact_hit_bin,last_updated_stamp,datetime,NULL,,,,,
party_contact_mech,party_id,varchar(40),NOT NULL,Yes,,,Yes,
party_contact_mech,contact_mech_id,varchar(40),NOT NULL,Yes,,,Yes,
party_contact_mech,contact_mech_purpose_id,varchar(40),NOT NULL,Yes,,,Yes,
party_contact_mech,from_date,datetime,NOT NULL,Yes,,,Yes,
party_contact_mech,thru_date,datetime,NULL,,,,,
party_contact_mech,extension,varchar(63),NULL,,,,,
party_contact_mech,comments,text,NULL,,,,,
party_contact_mech,allow_solicitation,char(1),NULL,,,,,
party_contact_mech,used_since,date,NULL,,,,,
party_contact_mech,used_until,date,NULL,,,,,
party_contact_mech,verify_code,text,NULL,,,,,
party_contact_mech,verify_code_date,datetime,NULL,,,,,
party_contact_mech,verify_code_attempts,"numeric(20,0)",NULL,,,,,
party_contact_mech,last_updated_stamp,datetime,NULL,,,,,
wiki_space,wiki_space_id,varchar(40),NOT NULL,Yes,,,Yes,
wiki_space,description,text,NULL,,,,,
wiki_space,root_page_location,text,NULL,,,,,
wiki_space,decorator_screen_location,text,NULL,,,,,
wiki_space,public_page_url,text,NULL,,,,,
wiki_space,public_attachment_url,text,NULL,,,,,
wiki_space,public_blog_url,text,NULL,,,,,
wiki_space,restrict_view,char(1),NULL,,,,,
wiki_space,restrict_update,char(1),NULL,,,,,
wiki_space,allow_any_html,char(1),NULL,,,,,
wiki_space,screen_theme_id,varchar(40),NULL,,,,,
wiki_space,last_updated_stamp,datetime,NULL,,,,,
tax_gateway_config,tax_gateway_config_id,varchar(40),NOT NULL,Yes,,,Yes,
tax_gateway_config,tax_gateway_type_enum_id,varchar(40),NULL,,,,,
tax_gateway_config,description,text,NULL,,,,,
tax_gateway_config,calculate_service_name,text,NULL,,,,,
tax_gateway_config,last_updated_stamp,datetime,NULL,,,,,
service_job_parameter,job_name,varchar(63),NOT NULL,Yes,,,Yes,
service_job_parameter,parameter_name,varchar(63),NOT NULL,Yes,,,Yes,
service_job_parameter,parameter_value,text,NULL,,,,,
service_job_parameter,last_updated_stamp,datetime,NULL,,,,,
database_type,database_type_id,varchar(40),NOT NULL,Yes,,,Yes,
database_type,description,text,NULL,,,,,
database_type,conf_name,varchar(63),NULL,,,,,
database_type,create_service,text,NULL,,,,,
database_type,check_service,text,NULL,,,,,
database_type,last_updated_stamp,datetime,NULL,,,,,
agreement_item,agreement_id,varchar(40),NOT NULL,Yes,,,Yes,
agreement_item,agreement_item_seq_id,varchar(40),NOT NULL,Yes,,,Yes,
agreement_item,agreement_item_type_enum_id,varchar(40),NULL,,,,,
agreement_item,from_date,datetime,NULL,,,,,
agreement_item,thru_date,datetime,NULL,,,,,
agreement_item,product_id,varchar(40),NULL,,,,,
